group_id,kcal,type,date,group_size,forager_ids
2018-07-24_1103_1104,825.0428573400001,recall,2018-07-24,2,"{'1104', '1103'}"
2018-07-24_1119_1120,339.891,recall,2018-07-24,2,"{'1120', '1119'}"
2018-07-24_3041,41.628888918,recall,2018-07-24,1,{'3041'}
2018-07-25_3077,29.160000000000004,recall,2018-07-25,1,{'3077'}
2018-07-26_1006_1010_1032,340.0,recall,2018-07-26,3,"{'1010', '1006', '1032'}"
2018-07-26_1121,117.9675,recall,2018-07-26,1,{'1121'}
2018-07-26_1124,4416.2,recall,2018-07-26,1,{'1124'}
2018-07-26_2038,201.39804,recall,2018-07-26,1,{'2038'}
2018-07-26_2038_2039,66.675,recall,2018-07-26,2,"{'2038', '2039'}"
2018-07-26_2513,4416.2,recall,2018-07-26,1,{'2513'}
2018-07-27_1007_1010_1032,340.0,recall,2018-07-27,3,"{'1007', '1010', '1032'}"
2018-07-27_1116_1124,440.6433942666667,recall,2018-07-27,2,"{'1124', '1116'}"
2018-07-28_1006_1032,340.0,recall,2018-07-28,2,"{'1032', '1006'}"
2018-07-28_1007_1008_1009_1010_1011_1016_1031_2513_2523_3117,96.427499883,recall,2018-07-28,10,"{'2523', '1010', '1009', '1031', '3117', '1008', '1007', '1016', '1011', '2513'}"
2018-07-28_1009_1031,141.59999994,recall,2018-07-28,2,"{'1031', '1009'}"
2018-07-28_1103_1104,651.0,recall,2018-07-28,2,"{'1104', '1103'}"
2018-07-28_1121,825.0428573400001,recall,2018-07-28,1,{'1121'}
2018-07-29_1006,4416.2,recall,2018-07-29,1,{'1006'}
2018-07-29_1104_1121_1122,4416.2,recall,2018-07-29,3,"{'1104', '1121', '1122'}"
2018-07-29_2039,66.675,recall,2018-07-29,1,{'2039'}
2018-07-29_2513,96.427499883,recall,2018-07-29,1,{'2513'}
2018-07-29_3040_3041_3077,96.427499883,recall,2018-07-29,3,"{'3040', '3041', '3077'}"
2018-07-30_1008_1009_1011_1031_2539,96.427499883,recall,2018-07-30,5,"{'2539', '1009', '1031', '1008', '1011'}"
2018-07-30_1104_3076_3077,89.0,recall,2018-07-30,3,"{'1104', '3076', '3077'}"
2018-07-30_1116_1124,939.45000007,recall,2018-07-30,2,"{'1124', '1116'}"
2018-07-30_2038,4416.2,recall,2018-07-30,1,{'2038'}
2018-07-31_1016_1035_3077_3117,117.9675,recall,2018-07-31,4,"{'1016', '1035', '3077', '3117'}"
2018-08-01_1006_1032,340.0,recall,2018-08-01,2,"{'1032', '1006'}"
2018-08-01_1104,825.0428573400001,recall,2018-08-01,1,{'1104'}
2018-08-02_1006,340.0,recall,2018-08-02,1,{'1006'}
2018-08-02_1006_1032,340.0,recall,2018-08-02,2,"{'1032', '1006'}"
2018-08-02_1007,298.92857150000003,recall,2018-08-02,1,{'1007'}
2018-08-02_1007_1008_1010_1011_1016_1035_2513_2523_2544_3077_3117_3118_3119,96.42749988300001,recall,2018-08-02,13,"{'2544', '2523', '1010', '3077', '3118', '1035', '3117', '1008', '1007', '1016', '3119', '1011', '2513'}"
2018-08-02_1009_1104_1121,96.427499883,recall,2018-08-02,3,"{'1104', '1121', '1009'}"
2018-08-02_1104,825.0428573400001,recall,2018-08-02,1,{'1104'}
2018-08-02_2039,66.675,recall,2018-08-02,1,{'2039'}
2018-08-03_1006_1032,340.0,recall,2018-08-03,2,"{'1032', '1006'}"
2018-08-03_1008_1009_1011_1031_2523_3119,96.427499883,recall,2018-08-03,6,"{'2523', '1009', '1031', '1008', '3119', '1011'}"
2018-08-03_1121_1122,96.427499883,recall,2018-08-03,2,"{'1121', '1122'}"
2018-08-03_3040,96.427499883,recall,2018-08-03,1,{'3040'}
2018-08-03_3041_3076,340.0,recall,2018-08-03,2,"{'3041', '3076'}"
2018-08-04_1006_1032,340.0,recall,2018-08-04,2,"{'1032', '1006'}"
2018-08-04_1007_1010_1016_2513_2539_2544_3118_3119,96.427499883,recall,2018-08-04,8,"{'2544', '2539', '1010', '3118', '1007', '1016', '3119', '2513'}"
2018-08-04_1032,340.0,recall,2018-08-04,1,{'1032'}
2018-08-04_1124,4416.2,recall,2018-08-04,1,{'1124'}
2018-08-04_2899,66.675,recall,2018-08-04,1,{'2899'}
2018-08-04_3077,30.625,recall,2018-08-04,1,{'3077'}
2018-08-05_1006_1007_1008_1009_1010_1016_1030_1031_1032_1101_1124_2513_2523_2539_2544_3118_3119,96.427499883,recall,2018-08-05,17,"{'1124', '2544', '2523', '1101', '2539', '1010', '1032', '1009', '3118', '1031', '1006', '1030', '1008', '1007', '1016', '3119', '2513'}"
2018-08-05_1007_1009_1010_1011_1016_1031_2513_2539_3119,96.427499883,recall,2018-08-05,9,"{'2539', '1010', '1009', '1031', '1007', '1016', '3119', '1011', '2513'}"
2018-08-05_1007_1010_2539_2544_3118,117.9675,recall,2018-08-05,5,"{'2544', '2539', '1010', '3118', '1007'}"
2018-08-05_1028,4146.65888,recall,2018-08-05,1,{'1028'}
2018-08-05_1032,96.427499883,recall,2018-08-05,1,{'1032'}
2018-08-05_1102_1104,96.427499883,recall,2018-08-05,2,"{'1104', '1102'}"
2018-08-05_1122,4416.2,recall,2018-08-05,1,{'1122'}
2018-08-05_3040,4416.2,recall,2018-08-05,1,{'3040'}
2018-08-06_1006_2055_2513,117.96750000000002,recall,2018-08-06,3,"{'1006', '2513', '2055'}"
2018-08-06_1006_2055_2513_2523,2620.6214286699997,recall,2018-08-06,4,"{'2523', '1006', '2513', '2055'}"
2018-08-06_1007,201.39804,recall,2018-08-06,1,{'1007'}
2018-08-06_1007_2544_3118,96.427499883,recall,2018-08-06,3,"{'3118', '1007', '2544'}"
2018-08-06_1032_1122,73.56375,recall,2018-08-06,2,"{'1032', '1122'}"
2018-08-06_1103,396.29999997,recall,2018-08-06,1,{'1103'}
2018-08-06_1116_1124,4416.2,recall,2018-08-06,2,"{'1124', '1116'}"
2018-08-06_2030,96.427499883,recall,2018-08-06,1,{'2030'}
2018-08-06_2544,201.39804,recall,2018-08-06,1,{'2544'}
2018-08-06_3118,201.39804,recall,2018-08-06,1,{'3118'}
2018-08-07_1006_1032,340.0,recall,2018-08-07,2,"{'1032', '1006'}"
2018-08-07_1028,460.73517861150003,recall,2018-08-07,1,{'1028'}
2018-08-07_1030_1119_1120,4416.2,recall,2018-08-07,3,"{'1120', '1119', '1030'}"
2018-08-07_1106_1116_1124_2055,4416.2,recall,2018-08-07,4,"{'1124', '1106', '1116', '2055'}"
2018-08-07_1115,41.628888918,recall,2018-08-07,1,{'1115'}
2018-08-07_1124,4416.2,recall,2018-08-07,1,{'1124'}
2018-08-07_2513_2544,96.427499883,recall,2018-08-07,2,"{'2544', '2513'}"
2018-08-08_1030_1119,340.0,recall,2018-08-08,2,"{'1119', '1030'}"
2018-08-08_1119_1120,340.0,recall,2018-08-08,2,"{'1120', '1119'}"
2018-08-08_1121_3117,340.0,recall,2018-08-08,2,"{'1121', '3117'}"
2018-08-09_1031_1120,340.0,recall,2018-08-09,2,"{'1120', '1031'}"
2018-08-09_1032,96.427499883,recall,2018-08-09,1,{'1032'}
2018-08-09_1119_1120,340.0,recall,2018-08-09,2,"{'1120', '1119'}"
2018-08-09_2523,117.9675,recall,2018-08-09,1,{'2523'}
2018-08-09_2544,117.9675,recall,2018-08-09,1,{'2544'}
2018-08-10_1006,340.0,recall,2018-08-10,1,{'1006'}
2018-08-10_1016,471.50517867,recall,2018-08-10,1,{'1016'}
2018-08-10_1119_1120,340.0,recall,2018-08-10,2,"{'1120', '1119'}"
2018-08-10_1124,117.9675,recall,2018-08-10,1,{'1124'}
2018-08-10_2539,117.9675,recall,2018-08-10,1,{'2539'}
2018-08-10_3118,96.427499883,recall,2018-08-10,1,{'3118'}
2018-08-11_1006_1007_2523,117.96750000000002,recall,2018-08-11,3,"{'2523', '1007', '1006'}"
2018-08-11_1006_1032,340.0,recall,2018-08-11,2,"{'1032', '1006'}"
2018-08-11_1007_1032_2513_2523_2544_3118,96.427499883,recall,2018-08-11,6,"{'2544', '2523', '1032', '3118', '1007', '2513'}"
2018-08-11_1007_3118,340.0,recall,2018-08-11,2,"{'3118', '1007'}"
2018-08-11_1016,825.0428573400001,recall,2018-08-11,1,{'1016'}
2018-08-11_1102,597.8571430000001,recall,2018-08-11,1,{'1102'}
2018-08-11_1103,96.427499883,recall,2018-08-11,1,{'1103'}
2018-08-11_1115,1195.7142860000001,recall,2018-08-11,1,{'1115'}
2018-08-11_1116_1124,96.427499883,recall,2018-08-11,2,"{'1124', '1116'}"
2018-08-11_1119,2332.5,recall,2018-08-11,1,{'1119'}
2018-08-11_1124,4416.2,recall,2018-08-11,1,{'1124'}
2018-08-11_2030,96.427499883,recall,2018-08-11,1,{'2030'}
2018-08-11_2544,36.75,recall,2018-08-11,1,{'2544'}
2018-08-12_1032_1122,4416.2,recall,2018-08-12,2,"{'1032', '1122'}"
2018-08-12_1116,117.9675,recall,2018-08-12,1,{'1116'}
2018-08-12_2030,96.427499883,recall,2018-08-12,1,{'2030'}
2018-08-12_3040,4416.2,recall,2018-08-12,1,{'3040'}
2018-08-13_1007_1032_2544_3118,96.427499883,recall,2018-08-13,4,"{'3118', '1007', '2544', '1032'}"
2018-08-13_1008_1016_1031_3119,96.427499883,recall,2018-08-13,4,"{'1008', '1031', '1016', '3119'}"
2018-08-13_1016_1121,340.0,recall,2018-08-13,2,"{'1121', '1016'}"
2018-08-13_2039_2522,119.0,recall,2018-08-13,2,"{'2039', '2522'}"
2018-08-13_3040_3041,4416.2,recall,2018-08-13,2,"{'3040', '3041'}"
2018-08-14_1007_1010_1011_1036_2513_2523_2539_2544_3118,96.427499883,recall,2018-08-14,9,"{'2544', '1036', '2523', '2539', '1010', '3118', '1007', '1011', '2513'}"
2018-08-14_1007_2523,96.427499883,recall,2018-08-14,2,"{'2523', '1007'}"
2018-08-14_1010,61.25,recall,2018-08-14,1,{'1010'}
2018-08-14_2523,117.9675,recall,2018-08-14,1,{'2523'}
2018-08-14_3115,41.628888918,recall,2018-08-14,1,{'3115'}
2018-08-14_3118,117.9675,recall,2018-08-14,1,{'3118'}
2018-08-15_1035,96.427499883,recall,2018-08-15,1,{'1035'}
2018-08-15_1101,96.427499883,recall,2018-08-15,1,{'1101'}
2018-08-15_1116_1124,4416.2,recall,2018-08-15,2,"{'1124', '1116'}"
2018-08-15_1119,4416.2,recall,2018-08-15,1,{'1119'}
2018-08-15_2055,4416.2,recall,2018-08-15,1,{'2055'}
2018-08-15_3077,96.427499883,recall,2018-08-15,1,{'3077'}
2018-08-15_3117,96.427499883,recall,2018-08-15,1,{'3117'}
2018-08-16_1006_1101,4416.2,recall,2018-08-16,2,"{'1101', '1006'}"
2018-08-16_1007,41.628888918,recall,2018-08-16,1,{'1007'}
2018-08-16_1016,41.628888918,recall,2018-08-16,1,{'1016'}
2018-08-16_1116_1124_2522,117.96750000000002,recall,2018-08-16,3,"{'1124', '1116', '2522'}"
2018-08-16_2523,117.9675,recall,2018-08-16,1,{'2523'}
2018-08-16_2539,49.0,recall,2018-08-16,1,{'2539'}
2018-08-16_3118,41.628888918,recall,2018-08-16,1,{'3118'}
2018-08-16_3119,41.628888918,recall,2018-08-16,1,{'3119'}
2018-08-17_1023_1028_1121,340.0,recall,2018-08-17,3,"{'1028', '1121', '1023'}"
2018-08-17_1104,340.0,recall,2018-08-17,1,{'1104'}
2018-08-17_3118,96.427499883,recall,2018-08-17,1,{'3118'}
2018-08-18_1006_1032,340.0,recall,2018-08-18,2,"{'1032', '1006'}"
2018-08-18_1007,96.427499883,recall,2018-08-18,1,{'1007'}
2018-08-18_1007_2523,96.427499883,recall,2018-08-18,2,"{'2523', '1007'}"
2018-08-18_1007_2523_3118,340.0,recall,2018-08-18,3,"{'2523', '1007', '3118'}"
2018-08-18_1023_1028_1035_1121_2522,825.0428573400001,recall,2018-08-18,5,"{'1023', '1028', '1035', '2522', '1121'}"
2018-08-18_3118,96.427499883,recall,2018-08-18,1,{'3118'}
2018-08-19_1007_2523,117.9675,recall,2018-08-19,2,"{'2523', '1007'}"
2018-08-19_1007_2523_3118,340.0,recall,2018-08-19,3,"{'2523', '1007', '3118'}"
2018-08-20_1101,2221.85472,recall,2018-08-20,1,{'1101'}
2018-08-20_1103_1119,2221.85472,recall,2018-08-20,2,"{'1103', '1119'}"
2018-08-20_1122,2221.85472,recall,2018-08-20,1,{'1122'}
2018-08-20_1124,430.5,recall,2018-08-20,1,{'1124'}
2018-08-20_2030,2221.85472,recall,2018-08-20,1,{'2030'}
2018-08-20_3040,1974.835211892,recall,2018-08-20,1,{'3040'}
2018-08-21_1035,96.427499883,recall,2018-08-21,1,{'1035'}
2018-08-21_1119,4416.2,recall,2018-08-21,1,{'1119'}
2018-08-21_1121,340.0,recall,2018-08-21,1,{'1121'}
2018-08-21_2030,96.427499883,recall,2018-08-21,1,{'2030'}
2018-08-22_1030,117.9675,recall,2018-08-22,1,{'1030'}
2018-08-22_1122,340.0,recall,2018-08-22,1,{'1122'}
2018-08-23_1101,4416.2,recall,2018-08-23,1,{'1101'}
2018-08-24_1120,340.0,recall,2018-08-24,1,{'1120'}
2018-08-24_1122,96.427499883,recall,2018-08-24,1,{'1122'}
2018-08-24_2030,96.427499883,recall,2018-08-24,1,{'2030'}
2018-08-24_2039,119.0,recall,2018-08-24,1,{'2039'}
2018-08-24_2513,96.427499883,recall,2018-08-24,1,{'2513'}
2018-08-24_2539,117.9675,recall,2018-08-24,1,{'2539'}
2018-08-25_1007_2523,340.0,recall,2018-08-25,2,"{'2523', '1007'}"
2018-08-25_1035,340.0,recall,2018-08-25,1,{'1035'}
2018-08-25_2055,4416.2,recall,2018-08-25,1,{'2055'}
2018-08-26_1007_2523,340.0,recall,2018-08-26,2,"{'2523', '1007'}"
2018-08-26_1016_1028_1102,344.0,recall,2018-08-26,3,"{'1028', '1102', '1016'}"
2018-08-26_1103_1119,4416.2,recall,2018-08-26,2,"{'1103', '1119'}"
2018-08-26_1124,340.0,recall,2018-08-26,1,{'1124'}
2018-08-26_2039,119.0,recall,2018-08-26,1,{'2039'}
2018-08-26_2522,119.0,recall,2018-08-26,1,{'2522'}
2018-08-26_2523,96.427499883,recall,2018-08-26,1,{'2523'}
2018-08-27_1007_2513,4416.2,recall,2018-08-27,2,"{'1007', '2513'}"
2018-08-27_1119,96.427499883,recall,2018-08-27,1,{'1119'}
2018-08-27_1124,340.0,recall,2018-08-27,1,{'1124'}
2018-08-27_2039,66.675,recall,2018-08-27,1,{'2039'}
2018-08-28_1007,96.427499883,recall,2018-08-28,1,{'1007'}
2018-08-28_1028,141.59999994,recall,2018-08-28,1,{'1028'}
2018-08-28_1104,141.59999994,recall,2018-08-28,1,{'1104'}
2018-08-28_1119,4416.2,recall,2018-08-28,1,{'1119'}
2018-08-28_2544,107.1974999415,recall,2018-08-28,1,{'2544'}
2018-08-29_1007_1035,96.427499883,recall,2018-08-29,2,"{'1007', '1035'}"
2018-08-29_1010,41.628888918,recall,2018-08-29,1,{'1010'}
2018-08-29_1121,141.59999994,recall,2018-08-29,1,{'1121'}
2018-08-29_2523_2544,96.427499883,recall,2018-08-29,2,"{'2523', '2544'}"
2018-08-30_2038_2039,344.0,recall,2018-08-30,2,"{'2038', '2039'}"
2018-08-31_1006_1101_1122_2055,4416.2,recall,2018-08-31,4,"{'1101', '1006', '1122', '2055'}"
2018-08-31_1016,117.9675,recall,2018-08-31,1,{'1016'}
2018-08-31_1023_1106_2522,688.0,recall,2018-08-31,3,"{'1106', '1023', '2522'}"
2018-08-31_1119,4416.2,recall,2018-08-31,1,{'1119'}
2018-08-31_2039,219.89142,recall,2018-08-31,1,{'2039'}
2018-08-31_3061,129.78374997,recall,2018-08-31,1,{'3061'}
2018-08-31_3142,344.0,recall,2018-08-31,1,{'3142'}
2018-09-01_1016,96.427499883,recall,2018-09-01,1,{'1016'}
2018-09-01_1023_1106,344.0,recall,2018-09-01,2,"{'1106', '1023'}"
2018-09-01_1035_2523_3077,96.427499883,recall,2018-09-01,3,"{'2523', '1035', '3077'}"
2018-09-01_2031,344.0,recall,2018-09-01,1,{'2031'}
2018-09-01_2055,96.427499883,recall,2018-09-01,1,{'2055'}
2018-09-01_3041_3077_3117,688.0,recall,2018-09-01,3,"{'3041', '3077', '3117'}"
2018-09-02_1023_3117,96.427499883,recall,2018-09-02,2,"{'1023', '3117'}"
2018-09-02_1103,513.22044867,recall,2018-09-02,1,{'1103'}
2018-09-02_3117,96.427499883,recall,2018-09-02,1,{'3117'}
2018-08-12_1006,0.0,zero_inferred,2018-08-12,1,{'1006'}
2018-08-21_1122,0.0,zero_inferred,2018-08-21,1,{'1122'}
2018-08-29_1032,0.0,zero_inferred,2018-08-29,1,{'1032'}
2018-08-26_2030,0.0,zero_inferred,2018-08-26,1,{'2030'}
2018-08-10_2513,0.0,zero_inferred,2018-08-10,1,{'2513'}
2018-08-31_1104,0.0,zero_inferred,2018-08-31,1,{'1104'}
2018-08-13_1101,0.0,zero_inferred,2018-08-13,1,{'1101'}
2018-08-16_1115,0.0,zero_inferred,2018-08-16,1,{'1115'}
2018-08-09_2538,0.0,zero_inferred,2018-08-09,1,{'2538'}
2018-08-25_1116,0.0,zero_inferred,2018-08-25,1,{'1116'}
2018-08-26_1008,0.0,zero_inferred,2018-08-26,1,{'1008'}
2018-08-08_1124,0.0,zero_inferred,2018-08-08,1,{'1124'}
2018-08-09_1006,0.0,zero_inferred,2018-08-09,1,{'1006'}
2018-08-23_1124,0.0,zero_inferred,2018-08-23,1,{'1124'}
2018-08-29_3117,0.0,zero_inferred,2018-08-29,1,{'3117'}
2018-08-27_1116,0.0,zero_inferred,2018-08-27,1,{'1116'}
2018-08-16_1119,0.0,zero_inferred,2018-08-16,1,{'1119'}
2018-08-25_1028,0.0,zero_inferred,2018-08-25,1,{'1028'}
2018-08-19_1030,0.0,zero_inferred,2018-08-19,1,{'1030'}
2018-07-26_3077,0.0,zero_inferred,2018-07-26,1,{'3077'}
2018-08-28_2513,0.0,zero_inferred,2018-08-28,1,{'2513'}
2018-09-01_1008,0.0,zero_inferred,2018-09-01,1,{'1008'}
2018-08-20_1032,0.0,zero_inferred,2018-08-20,1,{'1032'}
2018-08-13_2030,0.0,zero_inferred,2018-08-13,1,{'2030'}
2018-08-08_1010,0.0,zero_inferred,2018-08-08,1,{'1010'}
2018-08-27_1122,0.0,zero_inferred,2018-08-27,1,{'1122'}
2018-08-07_1101,0.0,zero_inferred,2018-08-07,1,{'1101'}
2018-08-27_1101,0.0,zero_inferred,2018-08-27,1,{'1101'}
2018-08-28_2542,0.0,zero_inferred,2018-08-28,1,{'2542'}
2018-08-18_2055,0.0,zero_inferred,2018-08-18,1,{'2055'}
2018-08-15_1023,0.0,zero_inferred,2018-08-15,1,{'1023'}
2018-08-17_3119,0.0,zero_inferred,2018-08-17,1,{'3119'}
2018-08-02_1103,0.0,zero_inferred,2018-08-02,1,{'1103'}
2018-08-11_2539,0.0,zero_inferred,2018-08-11,1,{'2539'}
2018-09-01_1011,0.0,zero_inferred,2018-09-01,1,{'1011'}
2018-07-23_1030,0.0,zero_inferred,2018-07-23,1,{'1030'}
2018-08-24_1101,0.0,zero_inferred,2018-08-24,1,{'1101'}
2018-08-11_1122,0.0,zero_inferred,2018-08-11,1,{'1122'}
2018-08-08_3142,0.0,zero_inferred,2018-08-08,1,{'3142'}
2018-08-20_1120,0.0,zero_inferred,2018-08-20,1,{'1120'}
2018-09-02_2542,0.0,zero_inferred,2018-09-02,1,{'2542'}
2018-08-21_1011,0.0,zero_inferred,2018-08-21,1,{'1011'}
2018-07-27_2523,0.0,zero_inferred,2018-07-27,1,{'2523'}
2018-08-06_3076,0.0,zero_inferred,2018-08-06,1,{'3076'}
2018-08-18_1103,0.0,zero_inferred,2018-08-18,1,{'1103'}
2018-08-26_2513,0.0,zero_inferred,2018-08-26,1,{'2513'}
2018-08-22_2544,0.0,zero_inferred,2018-08-22,1,{'2544'}
2018-07-31_1124,0.0,zero_inferred,2018-07-31,1,{'1124'}
2018-08-12_1101,0.0,zero_inferred,2018-08-12,1,{'1101'}
2018-08-27_2030,0.0,zero_inferred,2018-08-27,1,{'2030'}
2018-08-07_3041,0.0,zero_inferred,2018-08-07,1,{'3041'}
2018-08-28_1101,0.0,zero_inferred,2018-08-28,1,{'1101'}
2018-08-06_2539,0.0,zero_inferred,2018-08-06,1,{'2539'}
2018-08-22_3119,0.0,zero_inferred,2018-08-22,1,{'3119'}
2018-08-19_3119,0.0,zero_inferred,2018-08-19,1,{'3119'}
2018-08-16_1031,0.0,zero_inferred,2018-08-16,1,{'1031'}
2018-08-07_1008,0.0,zero_inferred,2018-08-07,1,{'1008'}
2018-08-05_1119,0.0,zero_inferred,2018-08-05,1,{'1119'}
2018-08-25_1031,0.0,zero_inferred,2018-08-25,1,{'1031'}
2018-08-15_1122,0.0,zero_inferred,2018-08-15,1,{'1122'}
2018-07-27_1016,0.0,zero_inferred,2018-07-27,1,{'1016'}
2018-08-23_3117,0.0,zero_inferred,2018-08-23,1,{'3117'}
2018-08-07_3118,0.0,zero_inferred,2018-08-07,1,{'3118'}
2018-08-07_1011,0.0,zero_inferred,2018-08-07,1,{'1011'}
2018-08-24_1008,0.0,zero_inferred,2018-08-24,1,{'1008'}
2018-08-20_1030,0.0,zero_inferred,2018-08-20,1,{'1030'}
2018-08-21_1124,0.0,zero_inferred,2018-08-21,1,{'1124'}
2018-08-13_2513,0.0,zero_inferred,2018-08-13,1,{'2513'}
2018-08-18_3119,0.0,zero_inferred,2018-08-18,1,{'3119'}
2018-08-12_3041,0.0,zero_inferred,2018-08-12,1,{'3041'}
2018-08-24_1007,0.0,zero_inferred,2018-08-24,1,{'1007'}
2018-08-08_1035,0.0,zero_inferred,2018-08-08,1,{'1035'}
2018-07-24_1010,0.0,zero_inferred,2018-07-24,1,{'1010'}
2018-08-30_2030,0.0,zero_inferred,2018-08-30,1,{'2030'}
2018-08-04_1103,0.0,zero_inferred,2018-08-04,1,{'1103'}
2018-08-11_1011,0.0,zero_inferred,2018-08-11,1,{'1011'}
2018-08-17_3040,0.0,zero_inferred,2018-08-17,1,{'3040'}
2018-08-03_2038,0.0,zero_inferred,2018-08-03,1,{'2038'}
2018-07-29_1103,0.0,zero_inferred,2018-07-29,1,{'1103'}
2018-08-22_1006,0.0,zero_inferred,2018-08-22,1,{'1006'}
2018-07-29_1032,0.0,zero_inferred,2018-07-29,1,{'1032'}
2018-09-01_3061,0.0,zero_inferred,2018-09-01,1,{'3061'}
2018-08-03_2542,0.0,zero_inferred,2018-08-03,1,{'2542'}
2018-08-14_1006,0.0,zero_inferred,2018-08-14,1,{'1006'}
2018-08-26_1032,0.0,zero_inferred,2018-08-26,1,{'1032'}
2018-07-23_1031,0.0,zero_inferred,2018-07-23,1,{'1031'}
2018-08-17_2038,0.0,zero_inferred,2018-08-17,1,{'2038'}
2018-07-31_1103,0.0,zero_inferred,2018-07-31,1,{'1103'}
2018-08-21_1102,0.0,zero_inferred,2018-08-21,1,{'1102'}
2018-08-25_2513,0.0,zero_inferred,2018-08-25,1,{'2513'}
2018-07-25_1016,0.0,zero_inferred,2018-07-25,1,{'1016'}
2018-07-31_1032,0.0,zero_inferred,2018-07-31,1,{'1032'}
2018-08-16_2038,0.0,zero_inferred,2018-08-16,1,{'2038'}
2018-08-16_2542,0.0,zero_inferred,2018-08-16,1,{'2542'}
2018-08-13_2539,0.0,zero_inferred,2018-08-13,1,{'2539'}
2018-08-13_1122,0.0,zero_inferred,2018-08-13,1,{'1122'}
2018-08-29_2538,0.0,zero_inferred,2018-08-29,1,{'2538'}
2018-08-31_1032,0.0,zero_inferred,2018-08-31,1,{'1032'}
2018-08-18_1120,0.0,zero_inferred,2018-08-18,1,{'1120'}
2018-08-09_1007,0.0,zero_inferred,2018-08-09,1,{'1007'}
2018-08-20_3119,0.0,zero_inferred,2018-08-20,1,{'3119'}
2018-08-29_1120,0.0,zero_inferred,2018-08-29,1,{'1120'}
2018-08-07_1016,0.0,zero_inferred,2018-08-07,1,{'1016'}
2018-08-29_1006,0.0,zero_inferred,2018-08-29,1,{'1006'}
2018-08-21_1032,0.0,zero_inferred,2018-08-21,1,{'1032'}
2018-07-30_1030,0.0,zero_inferred,2018-07-30,1,{'1030'}
2018-08-16_1036,0.0,zero_inferred,2018-08-16,1,{'1036'}
2018-08-10_1010,0.0,zero_inferred,2018-08-10,1,{'1010'}
2018-08-14_1030,0.0,zero_inferred,2018-08-14,1,{'1030'}
2018-08-30_2513,0.0,zero_inferred,2018-08-30,1,{'2513'}
2018-08-19_1116,0.0,zero_inferred,2018-08-19,1,{'1116'}
2018-08-10_1102,0.0,zero_inferred,2018-08-10,1,{'1102'}
2018-07-26_1030,0.0,zero_inferred,2018-07-26,1,{'1030'}
2018-08-21_3117,0.0,zero_inferred,2018-08-21,1,{'3117'}
2018-08-25_1101,0.0,zero_inferred,2018-08-25,1,{'1101'}
2018-08-11_1010,0.0,zero_inferred,2018-08-11,1,{'1010'}
2018-08-18_2038,0.0,zero_inferred,2018-08-18,1,{'2038'}
2018-09-02_1124,0.0,zero_inferred,2018-09-02,1,{'1124'}
2018-08-09_2513,0.0,zero_inferred,2018-08-09,1,{'2513'}
2018-08-18_1030,0.0,zero_inferred,2018-08-18,1,{'1030'}
2018-08-10_1101,0.0,zero_inferred,2018-08-10,1,{'1101'}
2018-08-19_2539,0.0,zero_inferred,2018-08-19,1,{'2539'}
2018-08-29_2038,0.0,zero_inferred,2018-08-29,1,{'2038'}
2018-08-13_1035,0.0,zero_inferred,2018-08-13,1,{'1035'}
2018-08-09_2542,0.0,zero_inferred,2018-08-09,1,{'2542'}
2018-08-07_1103,0.0,zero_inferred,2018-08-07,1,{'1103'}
2018-08-06_1010,0.0,zero_inferred,2018-08-06,1,{'1010'}
2018-08-16_3041,0.0,zero_inferred,2018-08-16,1,{'3041'}
2018-08-10_1032,0.0,zero_inferred,2018-08-10,1,{'1032'}
2018-08-10_1103,0.0,zero_inferred,2018-08-10,1,{'1103'}
2018-08-28_3061,0.0,zero_inferred,2018-08-28,1,{'3061'}
2018-08-21_2055,0.0,zero_inferred,2018-08-21,1,{'2055'}
2018-07-23_1101,0.0,zero_inferred,2018-07-23,1,{'1101'}
2018-08-31_1115,0.0,zero_inferred,2018-08-31,1,{'1115'}
2018-08-13_2523,0.0,zero_inferred,2018-08-13,1,{'2523'}
2018-08-16_1008,0.0,zero_inferred,2018-08-16,1,{'1008'}
2018-09-02_3061,0.0,zero_inferred,2018-09-02,1,{'3061'}
2018-07-23_1104,0.0,zero_inferred,2018-07-23,1,{'1104'}
2018-08-09_1122,0.0,zero_inferred,2018-08-09,1,{'1122'}
2018-08-23_1120,0.0,zero_inferred,2018-08-23,1,{'1120'}
2018-08-23_1006,0.0,zero_inferred,2018-08-23,1,{'1006'}
2018-08-11_3117,0.0,zero_inferred,2018-08-11,1,{'3117'}
2018-07-28_1101,0.0,zero_inferred,2018-07-28,1,{'1101'}
2018-07-31_2544,0.0,zero_inferred,2018-07-31,1,{'2544'}
2018-08-05_2538,0.0,zero_inferred,2018-08-05,1,{'2538'}
2018-08-20_2039,0.0,zero_inferred,2018-08-20,1,{'2039'}
2018-08-02_2038,0.0,zero_inferred,2018-08-02,1,{'2038'}
2018-08-19_1008,0.0,zero_inferred,2018-08-19,1,{'1008'}
2018-08-03_2513,0.0,zero_inferred,2018-08-03,1,{'2513'}
2018-08-18_2030,0.0,zero_inferred,2018-08-18,1,{'2030'}
2018-08-19_1011,0.0,zero_inferred,2018-08-19,1,{'1011'}
2018-08-29_2030,0.0,zero_inferred,2018-08-29,1,{'2030'}
2018-07-26_1031,0.0,zero_inferred,2018-07-26,1,{'1031'}
