id,date,total.minutes
1010,2018-08-27,65.0
1010,2018-08-28,221.0
1010,2018-08-29,444.0
1010,2018-08-30,112.0
1010,2018-08-31,0.0
1010,2018-09-01,284.0
1010,2018-09-02,234.0
1011,2018-07-23,36.0
1011,2018-07-24,163.0
1011,2018-07-25,29.0
1011,2018-07-26,74.0
1011,2018-07-27,0.0
1011,2018-07-28,84.0
1011,2018-07-29,0.0
1011,2018-07-30,60.0
1011,2018-07-31,0.0
1011,2018-08-01,2.0
1011,2018-08-02,100.0
1011,2018-08-03,108.0
1011,2018-08-04,8.0
1011,2018-08-05,26.0
1011,2018-08-06,0.0
1011,2018-08-07,46.0
1011,2018-08-08,0.0
1011,2018-08-09,55.0
1011,2018-08-10,0.0
1011,2018-08-11,68.0
1011,2018-08-12,0.0
1011,2018-08-13,0.0
1011,2018-08-14,34.0
1011,2018-08-15,0.0
1011,2018-08-16,0.0
1011,2018-08-17,0.0
1011,2018-08-18,0.0
1011,2018-08-19,29.0
1011,2018-08-20,0.0
1011,2018-08-21,4.0
1011,2018-08-22,2.0
1011,2018-08-23,0.0
1011,2018-08-24,0.0
1011,2018-08-25,0.0
1011,2018-08-26,22.0
1011,2018-08-27,0.0
1011,2018-08-28,28.0
1011,2018-08-29,133.0
1011,2018-08-30,0.0
1011,2018-08-31,0.0
1011,2018-09-01,23.0
1011,2018-09-02,0.0
1016,2018-07-23,137.0
1016,2018-07-24,118.0
1016,2018-07-25,130.0
1016,2018-07-26,107.0
1016,2018-07-27,227.0
1016,2018-07-28,238.0
1016,2018-07-29,0.0
1016,2018-07-30,0.0
1016,2018-07-31,123.0
1016,2018-08-01,439.0
1016,2018-08-02,66.0
1016,2018-08-03,36.0
1016,2018-08-04,161.0
1016,2018-08-05,88.0
1016,2018-08-06,300.0
1016,2018-08-07,9.0
1016,2018-08-08,0.0
1016,2018-08-09,28.0
1016,2018-08-10,0.0
1016,2018-08-11,465.0
1016,2018-08-12,0.0
1016,2018-08-13,42.0
1016,2018-08-14,502.0
1016,2018-08-15,0.0
1016,2018-08-16,355.0
1016,2018-08-17,312.0
1016,2018-08-18,473.0
1016,2018-08-19,291.0
1016,2018-08-20,299.0
1016,2018-08-21,297.0
1016,2018-08-22,461.0
1016,2018-08-23,484.0
1016,2018-08-24,406.0
1016,2018-08-25,171.0
1016,2018-08-26,388.0
1016,2018-08-27,418.0
1016,2018-08-28,446.0
1016,2018-08-29,131.0
1016,2018-08-30,22.0
1016,2018-08-31,522.0
1016,2018-09-01,410.0
1016,2018-09-02,156.0
1023,2018-07-23,
1023,2018-07-24,
1023,2018-07-25,
1023,2018-07-26,
1023,2018-07-27,
1023,2018-07-28,
1023,2018-07-29,
1023,2018-07-30,
1023,2018-07-31,
1023,2018-08-01,
1023,2018-08-02,
1023,2018-08-03,
1023,2018-08-04,
1023,2018-08-05,
1023,2018-08-06,0.0
1023,2018-08-07,351.0
1023,2018-08-08,
1023,2018-08-09,85.0
1023,2018-08-10,321.0
1023,2018-08-11,466.0
1023,2018-08-12,0.0
1023,2018-08-13,454.0
1023,2018-08-14,0.0
1023,2018-08-15,166.0
1023,2018-08-16,469.0
1023,2018-08-17,303.0
1023,2018-08-18,0.0
1023,2018-08-19,88.0
1023,2018-08-20,522.0
1023,2018-08-21,0.0
1023,2018-08-22,564.0
1023,2018-08-23,392.0
1023,2018-08-24,173.0
1023,2018-08-25,230.0
1023,2018-08-26,0.0
1023,2018-08-27,83.0
1023,2018-08-28,402.0
1023,2018-08-29,544.0
1023,2018-08-30,192.0
1023,2018-08-31,274.0
1023,2018-09-01,456.0
1023,2018-09-02,488.0
1028,2018-07-23,
1028,2018-07-24,
1028,2018-07-25,
1028,2018-07-26,
1028,2018-07-27,
1028,2018-07-28,
1028,2018-07-29,
1028,2018-07-30,
1028,2018-07-31,
1028,2018-08-01,
1028,2018-08-02,
1028,2018-08-03,
1028,2018-08-04,
1028,2018-08-05,0.0
1028,2018-08-06,435.0
1028,2018-08-07,395.0
1028,2018-08-08,74.0
1028,2018-08-09,555.0
1028,2018-08-10,0.0
1028,2018-08-11,466.0
1028,2018-08-12,0.0
1028,2018-08-13,454.0
1028,2018-08-14,0.0
1028,2018-08-15,506.0
1028,2018-08-16,291.0
1028,2018-08-17,303.0
1028,2018-08-18,0.0
1028,2018-08-19,245.0
1028,2018-08-20,522.0
1028,2018-08-21,0.0
1028,2018-08-22,176.0
1028,2018-08-23,339.0
1028,2018-08-24,414.0
1028,2018-08-25,247.0
1028,2018-08-26,388.0
1028,2018-08-27,83.0
1028,2018-08-28,446.0
1028,2018-08-29,544.0
1028,2018-08-30,51.0
1028,2018-08-31,443.0
1028,2018-09-01,335.0
1028,2018-09-02,488.0
1030,2018-07-23,218.0
1030,2018-07-24,169.0
1030,2018-07-25,54.0
1030,2018-07-26,93.0
1030,2018-07-27,0.0
1030,2018-07-28,4.0
1030,2018-07-29,0.0
1030,2018-07-30,557.0
1030,2018-07-31,0.0
1030,2018-08-01,19.0
1030,2018-08-02,289.0
1030,2018-08-03,152.0
1030,2018-08-04,2.0
1030,2018-08-05,224.0
1030,2018-08-06,237.0
1030,2018-08-07,548.0
1030,2018-08-08,53.0
1030,2018-08-09,106.0
1030,2018-08-10,0.0
1030,2018-08-11,338.0
1030,2018-08-12,126.0
1030,2018-08-13,0.0
1030,2018-08-14,103.0
1030,2018-08-15,0.0
1030,2018-08-16,88.0
1030,2018-08-17,0.0
1030,2018-08-18,36.0
1030,2018-08-19,319.0
1030,2018-08-20,89.0
1030,2018-08-21,276.0
1030,2018-08-22,326.0
1030,2018-08-23,485.0
1030,2018-08-24,419.0
1030,2018-08-25,0.0
1030,2018-08-26,134.0
1030,2018-08-27,0.0
1030,2018-08-28,495.0
1030,2018-08-29,164.0
1030,2018-08-30,219.0
1030,2018-08-31,379.0
1030,2018-09-01,179.0
1030,2018-09-02,416.0
1031,2018-07-23,1.0
1031,2018-07-24,569.0
1031,2018-07-25,0.0
1031,2018-07-26,30.0
1031,2018-07-27,0.0
1031,2018-07-28,10.0
1031,2018-07-29,0.0
1031,2018-07-30,42.0
1031,2018-07-31,0.0
1031,2018-08-01,25.0
1031,2018-08-02,296.0
1031,2018-08-03,16.0
1031,2018-08-04,0.0
1031,2018-08-05,26.0
1031,2018-08-06,158.0
1031,2018-08-07,0.0
1031,2018-08-08,11.0
1031,2018-08-09,294.0
1031,2018-08-10,0.0
1031,2018-08-11,73.0
1031,2018-08-12,0.0
1031,2018-08-13,112.0
1031,2018-08-14,1.0
1031,2018-08-15,0.0
1031,2018-08-16,118.0
1031,2018-08-17,3.0
