date,pooled_group,net_food_weight_gram,gift,anon_id,kcal
24.07.18,13.0,5500.0,0.0,P005,2887.5
24.07.18,13.0,5500.0,0.0,P008,2887.5
24.07.18,14.0,3000.0,0.0,P005,4544.88
24.07.18,14.0,3000.0,0.0,P008,4544.88
24.07.18,14.0,3000.0,0.0,P042,4544.88
24.07.18,15.0,2000.0,0.0,P005,1068.0
24.07.18,15.0,2000.0,0.0,P008,1068.0
24.07.18,15.0,2000.0,0.0,P042,1068.0
24.07.18,16.0,2350.0,0.0,P005,1238.45
24.07.18,16.0,2350.0,0.0,P008,1238.45
24.07.18,16.0,2350.0,0.0,P042,1238.45
24.07.18,17.0,1000.0,0.0,P005,525.0
24.07.18,17.0,1000.0,0.0,P008,525.0
24.07.18,17.0,1000.0,0.0,P042,525.0
24.07.18,18.0,900.0,0.0,P005,480.6
24.07.18,18.0,900.0,0.0,P008,480.6
24.07.18,18.0,900.0,0.0,P042,480.6
24.07.18,2.0,4100.0,0.0,P051,921.5681807
24.07.18,2.0,4100.0,0.0,P052,921.5681807
24.07.18,2.0,4100.0,0.0,P024,921.5681807
24.07.18,2.0,4100.0,0.0,P070,921.5681807
24.07.18,2.0,4100.0,0.0,P016,921.5681807
24.07.18,2.0,4100.0,0.0,P074,921.5681807
24.07.18,2.0,4100.0,0.0,P018,921.5681807
24.07.18,2.0,4100.0,0.0,P037,921.5681807
24.07.18,3.0,600.0,0.0,P015,3577.8
24.07.18,3.0,600.0,0.0,P010,3577.8
24.07.18,4.0,1260.0,0.0,P010,464.31
24.07.18,4.0,1260.0,0.0,P015,464.31
24.07.18,5.0,2100.0,0.0,P013,1255.5000003
24.07.18,5.0,2100.0,0.0,P069,1255.5000003
24.07.18,6.0,400.0,0.0,P069,53.28000000000001
24.07.18,6.0,400.0,0.0,P013,53.28000000000001
24.07.18,7.0,1500.0,0.0,P069,465.0
24.07.18,7.0,1500.0,0.0,P013,465.0
24.07.18,8.0,1500.0,0.0,P014,2214.0
24.07.18,8.0,1500.0,0.0,P059,2214.0
24.07.18,8.0,1500.0,0.0,P009,2214.0
24.07.18,9.0,900.0,0.0,P009,1328.4
24.07.18,9.0,900.0,0.0,P014,1328.4
24.07.18,9.0,900.0,0.0,P059,1328.4
24.08.18,1.0,1600.0,0.0,P027,4752.0
24.08.18,1.0,1600.0,0.0,P043,4752.0
24.08.18,2.0,1850.0,0.0,P050,1106.03571455
24.08.18,2.0,1850.0,0.0,P061,1106.03571455
24.08.18,3.0,100.0,0.0,P008,52.7
24.08.18,3.0,100.0,0.0,P037,52.7
24.08.18,4.0,250.0,0.0,P026,1844.25
24.08.18,4.0,250.0,0.0,P028,1844.25
24.08.18,5.0,150.0,0.0,P028,103.19999999999999
24.08.18,5.0,150.0,0.0,P026,103.19999999999999
24.08.18,6.0,750.0,0.0,P026,892.5
24.08.18,6.0,750.0,0.0,P028,892.5
24.08.18,7.0,700.0,0.0,P073,217.0
24.08.18,7.0,700.0,0.0,P050,217.0
25.07.18,1.0,400.0,0.0,P024,400.60787400000004
25.07.18,1.0,400.0,0.0,P063,400.60787400000004
25.07.18,1.0,400.0,0.0,P072,400.60787400000004
25.07.18,2.0,99.23,0.0,P052,197.20877171875
25.07.18,2.0,99.23,0.0,P072,197.20877171875
25.07.18,2.0,99.23,0.0,P070,197.20877171875
25.07.18,3.0,300.0,0.0,P052,300.45590550000003
25.07.18,3.0,300.0,0.0,P072,300.45590550000003
25.07.18,3.0,300.0,0.0,P070,300.45590550000003
25.07.18,4.0,2500.0,0.0,P018,1312.5
25.07.18,4.0,2500.0,0.0,P074,1312.5
25.07.18,5.0,8650.0,0.0,P074,4541.25
25.07.18,5.0,8650.0,0.0,P018,4541.25
25.07.18,6.0,524.48,0.0,P018,466.78720000000004
25.07.18,6.0,524.48,0.0,P074,466.78720000000004
25.07.18,7.0,3000.0,0.0,P069,5832.0
25.07.18,7.0,3000.0,0.0,P067,5832.0
25.07.18,7.0,3000.0,0.0,P014,5832.0
25.07.18,8.0,27000.0,0.0,P014,52488.0
25.07.18,8.0,27000.0,0.0,P067,52488.0
25.07.18,8.0,27000.0,0.0,P069,52488.0
25.07.18,9.0,4600.0,0.0,P059,2293.146
25.07.18,9.0,4600.0,0.0,P061,2293.146
25.08.18,1.0,300.0,0.0,P051,2213.1
25.08.18,1.0,300.0,0.0,P063,2213.1
25.08.18,1.0,300.0,0.0,P056,2213.1
25.08.18,1.0,300.0,0.0,P024,2213.1
25.08.18,2.0,200.0,0.0,P024,238.0
25.08.18,2.0,200.0,0.0,P056,238.0
25.08.18,3.0,1600.0,0.0,P061,1936.0
25.08.18,3.0,1600.0,0.0,P050,1936.0
25.08.18,4.0,10600.0,0.0,P071,20606.399999999998
25.08.18,4.0,10600.0,0.0,P009,20606.399999999998
25.08.18,4.0,10600.0,0.0,P067,20606.399999999998
25.08.18,5.0,8850.0,0.0,P009,26284.5
25.08.18,5.0,8850.0,0.0,P067,26284.5
25.08.18,5.0,8850.0,0.0,P071,26284.5
25.08.18,6.0,11300.0,0.0,P067,21967.2
25.08.18,6.0,11300.0,0.0,P071,21967.2
25.08.18,6.0,11300.0,0.0,P009,21967.2
26.07.18,1.0,250.0,0.0,P024,85.0
26.07.18,1.0,250.0,0.0,P061,85.0
26.07.18,2.0,400.0,0.0,P070,400.60787400000004
26.07.18,2.0,400.0,0.0,P027,400.60787400000004
26.07.18,2.0,400.0,0.0,P063,400.60787400000004
26.07.18,2.0,400.0,0.0,P043,400.60787400000004
26.07.18,2.0,400.0,0.0,P051,400.60787400000004
26.07.18,3.0,2900.0,0.0,P042,4280.4
26.07.18,3.0,2900.0,0.0,P015,4280.4
26.07.18,4.0,4000.0,0.0,P042,1017.9310360000001
26.07.18,4.0,4000.0,0.0,P015,1017.9310360000001
26.07.18,5.0,300.0,0.0,P024,300.45590550000003
26.07.18,5.0,300.0,0.0,P051,300.45590550000003
26.07.18,6.0,5850.0,0.0,P079,3071.25
26.07.18,6.0,5850.0,0.0,P031,3071.25
26.07.18,7.0,1000.0,0.0,P031,890.0
26.07.18,7.0,1000.0,0.0,P079,890.0
26.07.18,8.0,250.0,0.0,P079,262.5
26.07.18,8.0,250.0,0.0,P031,262.5
26.08.18,1.0,1000.0,0.0,P024,340.0
26.08.18,1.0,1000.0,0.0,P074,340.0
26.08.18,2.0,250.0,0.0,P070,172.0
26.08.18,2.0,250.0,0.0,P063,172.0
26.08.18,3.0,400.0,0.0,P070,275.2
26.08.18,3.0,400.0,0.0,P056,275.2
26.08.18,3.0,400.0,0.0,P063,275.2
26.08.18,4.0,1500.0,0.0,P013,4665.0
26.08.18,4.0,1500.0,0.0,P010,4665.0
26.08.18,5.0,150.0,0.0,P008,79.05
26.08.18,5.0,150.0,0.0,P045,79.05
26.08.18,5.0,150.0,0.0,P070,79.05
26.08.18,6.0,2500.0,0.0,P059,1719.9999999999998
26.08.18,6.0,2500.0,0.0,P009,1719.9999999999998
26.08.18,7.0,2000.0,0.0,P061,2380.0
26.08.18,7.0,2000.0,0.0,P050,2380.0
26.08.18,8.0,250.0,0.0,P050,172.0
26.08.18,8.0,250.0,0.0,P061,172.0
26.08.18,9.0,500.0,0.0,P061,117.0
26.08.18,9.0,500.0,0.0,P050,117.0
27.07.18,1.0,2500.0,0.0,P014,2503.7992125
27.07.18,1.0,2500.0,0.0,P009,2503.7992125
27.07.18,1.0,2500.0,0.0,P059,2503.7992125
27.07.18,2.0,100.0,0.0,P014,198.7390625
27.07.18,2.0,100.0,0.0,P009,198.7390625
27.07.18,2.0,100.0,0.0,P059,198.7390625
27.07.18,3.0,500.0,0.0,P008,0.0
27.07.18,3.0,500.0,0.0,P072,0.0
27.07.18,4.0,2000.0,0.0,P015,997.02
27.07.18,4.0,2000.0,0.0,P014,997.02
27.07.18,5.0,250.0,0.0,P015,496.84765625
27.07.18,5.0,250.0,0.0,P014,496.84765625
27.07.18,6.0,212.62,0.0,P042,313.82712
27.07.18,6.0,212.62,0.0,P005,313.82712
27.07.18,7.0,2000.0,0.0,P042,2380.0
27.07.18,7.0,2000.0,0.0,P005,2380.0
27.07.18,8.0,750.0,0.0,P031,2227.5
27.07.18,8.0,750.0,0.0,P079,2227.5
27.07.18,9.0,1750.0,0.0,P005,872.3925
27.07.18,9.0,1750.0,0.0,P042,872.3925
27.08.18,1.0,250.0,0.0,P063,172.0
27.08.18,1.0,250.0,0.0,P024,172.0
27.08.18,2.0,100.0,0.0,P067,68.8
27.08.18,2.0,100.0,0.0,P070,68.8
27.08.18,3.0,200.0,0.0,P063,137.6
27.08.18,3.0,200.0,0.0,P056,137.6
27.08.18,4.0,250.0,0.0,P037,131.75
27.08.18,4.0,250.0,0.0,P008,131.75
27.08.18,5.0,200.0,0.0,P024,622.0
27.08.18,5.0,200.0,0.0,P018,622.0
27.08.18,6.0,1250.0,0.0,P028,859.9999999999999
27.08.18,6.0,1250.0,0.0,P050,859.9999999999999
27.08.18,7.0,450.0,0.0,P026,309.59999999999997
27.08.18,7.0,450.0,0.0,P079,309.59999999999997
27.08.18,8.0,600.0,0.0,P028,353.1428574
27.08.18,8.0,600.0,0.0,P050,353.1428574
27.08.18,9.0,600.0,0.0,P016,299.106
27.08.18,9.0,600.0,0.0,P026,299.106
28.07.18,1.0,141.75,0.0,P074,168.6825
28.07.18,1.0,141.75,0.0,P024,168.6825
28.07.18,1.0,141.75,0.0,P018,168.6825
28.07.18,10.0,12000.0,0.0,P071,23328.0
28.07.18,10.0,12000.0,0.0,P017,23328.0
28.07.18,11.0,14600.0,0.0,P014,28382.399999999998
28.07.18,11.0,14600.0,0.0,P017,28382.399999999998
28.07.18,12.0,3250.0,0.0,P013,9652.5
28.07.18,12.0,3250.0,0.0,P069,9652.5
28.07.18,13.0,127.58,0.0,P043,63.5999058
28.07.18,13.0,127.58,0.0,P027,63.5999058
28.07.18,2.0,200.0,0.0,P061,172.0
28.07.18,2.0,200.0,0.0,P016,172.0
28.07.18,3.0,1100.0,0.0,P061,
28.07.18,3.0,1100.0,0.0,P016,
28.07.18,4.0,300.0,0.0,P016,149.553
28.07.18,4.0,300.0,0.0,P061,149.553
28.07.18,5.0,42.52,0.0,P016,13.1812
28.07.18,5.0,42.52,0.0,P061,13.1812
28.07.18,6.0,1400.0,0.0,P016,314.68181780000003
28.07.18,6.0,1400.0,0.0,P024,314.68181780000003
28.07.18,6.0,1400.0,0.0,P037,314.68181780000003
28.07.18,6.0,1400.0,0.0,P018,314.68181780000003
28.07.18,6.0,1400.0,0.0,P052,314.68181780000003
28.07.18,6.0,1400.0,0.0,P008,314.68181780000003
28.07.18,6.0,1400.0,0.0,P074,314.68181780000003
28.07.18,6.0,1400.0,0.0,P070,314.68181780000003
28.07.18,6.0,1400.0,0.0,P063,314.68181780000003
28.07.18,6.0,1400.0,0.0,P061,314.68181780000003
28.07.18,7.0,800.0,0.0,P015,398.808
28.07.18,7.0,800.0,0.0,P002,398.808
28.07.18,8.0,3000.0,0.0,P071,5832.0
28.07.18,8.0,3000.0,0.0,P017,5832.0
28.07.18,9.0,9000.0,0.0,P017,17496.0
28.07.18,9.0,9000.0,0.0,P071,17496.0
28.08.18,1.0,2250.0,0.0,P073,1547.9999999999998
28.08.18,1.0,2250.0,0.0,P050,1547.9999999999998
28.08.18,2.0,2000.0,0.0,P073,2380.0
28.08.18,2.0,2000.0,0.0,P050,2380.0
28.08.18,3.0,5000.0,0.0,P016,5950.0
28.08.18,3.0,5000.0,0.0,P026,5950.0
28.08.18,4.0,14250.0,0.0,P017,27702.0
28.08.18,4.0,14250.0,0.0,P013,27702.0
28.08.18,5.0,3500.0,0.0,P013,2408.0
28.08.18,5.0,3500.0,0.0,P069,2408.0
28.08.18,6.0,3850.0,0.0,P014,4581.5
28.08.18,6.0,3850.0,0.0,P009,4581.5
28.08.18,7.0,1000.0,0.0,P009,1476.0
28.08.18,7.0,1000.0,0.0,P014,1476.0
28.08.18,8.0,750.0,0.0,P014,516.0
28.08.18,8.0,750.0,0.0,P009,516.0
29.07.18,1.0,42.52,0.0,P024,126.28440000000002
29.07.18,1.0,42.52,0.0,P052,126.28440000000002
29.07.18,1.0,42.52,0.0,P017,126.28440000000002
29.07.18,1.0,42.52,0.0,P074,126.28440000000002
29.07.18,2.0,11000.0,0.0,P059,19602.0
29.07.18,2.0,11000.0,0.0,P014,19602.0
29.07.18,2.0,11000.0,0.0,P009,19602.0
29.07.18,3.0,17750.0,0.0,P014,31630.5
29.07.18,3.0,17750.0,0.0,P059,31630.5
29.07.18,3.0,17750.0,0.0,P009,31630.5
29.07.18,4.0,1400.0,0.0,P015,1666.0
29.07.18,4.0,1400.0,0.0,P042,1666.0
29.07.18,5.0,1000.0,0.0,P069,3110.0
29.07.18,5.0,1000.0,0.0,P071,3110.0
29.07.18,5.0,1000.0,0.0,P017,3110.0
29.07.18,6.0,600.0,0.0,P059,186.0
29.07.18,6.0,600.0,0.0,P009,186.0
29.07.18,7.0,1500.0,0.0,P071,4665.0
29.07.18,7.0,1500.0,0.0,P017,4665.0
29.07.18,7.0,1500.0,0.0,P069,4665.0
29.07.18,8.0,2000.0,0.0,P009,449.545454
29.07.18,8.0,2000.0,0.0,P014,449.545454
29.07.18,8.0,2000.0,0.0,P059,449.545454
29.07.18,9.0,300.0,0.0,P061,157.5
29.07.18,9.0,300.0,0.0,P016,157.5
29.08.18,1.0,100.0,0.0,P070,52.7
29.08.18,1.0,100.0,0.0,P037,52.7
29.08.18,10.0,1500.0,0.0,P050,1785.0
29.08.18,10.0,1500.0,0.0,P028,1785.0
29.08.18,11.0,6500.0,0.0,P028,7735.0
29.08.18,11.0,6500.0,0.0,P050,7735.0
29.08.18,12.0,400.0,0.0,P050,476.0
29.08.18,12.0,400.0,0.0,P028,476.0
29.08.18,13.0,850.0,0.0,P028,584.8
29.08.18,13.0,850.0,0.0,P050,584.8
29.08.18,2.0,600.0,0.0,P051,134.8636362
29.08.18,2.0,600.0,0.0,P074,134.8636362
29.08.18,3.0,900.0,0.0,P074,619.1999999999999
29.08.18,3.0,900.0,0.0,P018,619.1999999999999
29.08.18,4.0,1000.0,0.0,P079,688.0
29.08.18,4.0,1000.0,0.0,P065,688.0
29.08.18,5.0,3300.0,0.0,P026,3927.0
29.08.18,5.0,3300.0,0.0,P042,3927.0
29.08.18,6.0,600.0,0.0,P051,316.2
29.08.18,6.0,600.0,0.0,P037,316.2
29.08.18,6.0,600.0,0.0,P024,316.2
29.08.18,6.0,600.0,0.0,P008,316.2
29.08.18,7.0,2750.0,0.0,P069,3272.5
29.08.18,7.0,2750.0,0.0,P071,3272.5
29.08.18,8.0,350.0,0.0,P014,108.5
29.08.18,8.0,350.0,0.0,P026,108.5
29.08.18,9.0,1850.0,0.0,P069,1272.8
29.08.18,9.0,1850.0,0.0,P071,1272.8
30.07.18,1.0,800.0,1.0,P028,2488.0
30.07.18,1.0,800.0,1.0,P020,2488.0
30.07.18,10.0,6650.0,0.0,P013,12927.6
30.07.18,10.0,6650.0,0.0,P074,12927.6
30.07.18,10.0,6650.0,0.0,P051,12927.6
30.07.18,10.0,6650.0,0.0,P018,12927.6
30.07.18,10.0,6650.0,0.0,P024,12927.6
30.07.18,10.0,6650.0,0.0,P057,12927.6
30.07.18,11.0,6900.0,0.0,P013,13413.6
30.07.18,11.0,6900.0,0.0,P024,13413.6
30.07.18,11.0,6900.0,0.0,P057,13413.6
30.07.18,11.0,6900.0,0.0,P018,13413.6
30.07.18,11.0,6900.0,0.0,P074,13413.6
30.07.18,11.0,6900.0,0.0,P051,13413.6
30.07.18,12.0,10125.0,0.0,P057,19683.0
30.07.18,12.0,10125.0,0.0,P051,19683.0
30.07.18,12.0,10125.0,0.0,P013,19683.0
30.07.18,12.0,10125.0,0.0,P018,19683.0
30.07.18,12.0,10125.0,0.0,P024,19683.0
30.07.18,12.0,10125.0,0.0,P074,19683.0
30.07.18,13.0,8600.0,0.0,P013,15325.2
30.07.18,13.0,8600.0,0.0,P024,15325.2
30.07.18,13.0,8600.0,0.0,P018,15325.2
30.07.18,13.0,8600.0,0.0,P074,15325.2
30.07.18,13.0,8600.0,0.0,P051,15325.2
30.07.18,13.0,8600.0,0.0,P057,15325.2
30.07.18,14.0,14500.0,0.0,P018,28188.0
30.07.18,14.0,14500.0,0.0,P024,28188.0
30.07.18,14.0,14500.0,0.0,P074,28188.0
30.07.18,14.0,14500.0,0.0,P057,28188.0
30.07.18,14.0,14500.0,0.0,P013,28188.0
30.07.18,14.0,14500.0,0.0,P051,28188.0
30.07.18,15.0,18000.0,0.0,P057,34992.0
30.07.18,15.0,18000.0,0.0,P024,34992.0
30.07.18,15.0,18000.0,0.0,P051,34992.0
30.07.18,15.0,18000.0,0.0,P013,34992.0
30.07.18,15.0,18000.0,0.0,P074,34992.0
30.07.18,15.0,18000.0,0.0,P018,34992.0
30.07.18,16.0,4100.0,0.0,P055,4879.0
30.07.18,16.0,4100.0,0.0,P015,4879.0
30.07.18,2.0,453.6,1.0,P020,1410.696
30.07.18,2.0,453.6,1.0,P028,1410.696
30.07.18,3.0,85.05,0.0,P056,19.11692043135
30.07.18,3.0,85.05,0.0,P008,19.11692043135
30.07.18,3.0,85.05,0.0,P037,19.11692043135
30.07.18,3.0,85.05,0.0,P070,19.11692043135
30.07.18,3.0,85.05,0.0,P052,19.11692043135
30.07.18,4.0,400.0,0.0,P008,89.9090908
30.07.18,4.0,400.0,0.0,P037,89.9090908
30.07.18,4.0,400.0,0.0,P070,89.9090908
30.07.18,4.0,400.0,0.0,P052,89.9090908
30.07.18,4.0,400.0,0.0,P056,89.9090908
30.07.18,5.0,1500.0,0.0,P056,4455.0
30.07.18,5.0,1500.0,0.0,P070,4455.0
30.07.18,5.0,1500.0,0.0,P063,4455.0
30.07.18,5.0,1500.0,0.0,P049,4455.0
30.07.18,6.0,4500.0,0.0,P049,8019.0
30.07.18,6.0,4500.0,0.0,P070,8019.0
30.07.18,6.0,4500.0,0.0,P063,8019.0
30.07.18,6.0,4500.0,0.0,P056,8019.0
30.07.18,7.0,500.0,1.0,P020,825.37
30.07.18,7.0,500.0,1.0,P028,825.37
30.07.18,8.0,2100.0,0.0,P042,1375.878
30.07.18,8.0,2100.0,0.0,P005,1375.878
30.07.18,9.0,3500.0,0.0,P057,6804.0
30.07.18,9.0,3500.0,0.0,P013,6804.0
30.07.18,9.0,3500.0,0.0,P024,6804.0
30.07.18,9.0,3500.0,0.0,P018,6804.0
30.07.18,9.0,3500.0,0.0,P051,6804.0
30.07.18,9.0,3500.0,0.0,P074,6804.0
30.08.18,1.0,250.0,0.0,P009,77.5
30.08.18,1.0,250.0,0.0,P014,77.5
30.08.18,2.0,1800.0,0.0,P073,1238.3999999999999
30.08.18,2.0,1800.0,0.0,P050,1238.3999999999999
30.08.18,3.0,1400.0,0.0,P072,434.0
30.08.18,3.0,1400.0,0.0,P015,434.0
30.08.18,4.0,1550.0,0.0,P031,1066.3999999999999
30.08.18,4.0,1550.0,0.0,P079,1066.3999999999999
31.07.18,1.0,28.35,0.0,P016,209.13795000000002
31.07.18,1.0,28.35,0.0,P061,209.13795000000002
31.07.18,2.0,85.05,1.0,P016,26.365499999999997
31.07.18,2.0,85.05,1.0,P061,26.365499999999997
31.07.18,3.0,1600.0,0.0,P072,196.0
31.07.18,3.0,1600.0,0.0,P057,196.0
31.07.18,3.0,1600.0,0.0,P061,196.0
31.07.18,3.0,1600.0,0.0,P014,196.0
31.07.18,4.0,2000.0,0.0,P040,6220.0
31.07.18,4.0,2000.0,0.0,P036,6220.0
31.08.18,1.0,800.0,0.5,P046,550.4
31.08.18,1.0,800.0,0.5,P018,550.4
31.08.18,2.0,2150.0,0.0,P020,6686.5
31.08.18,2.0,2150.0,0.0,P049,6686.5
31.08.18,2.0,2150.0,0.0,P043,6686.5
31.08.18,2.0,2150.0,0.0,P017,6686.5
31.08.18,3.0,1800.0,0.0,P073,1238.3999999999999
31.08.18,3.0,1800.0,0.0,P050,1238.3999999999999
31.08.18,4.0,2150.0,0.0,P049,6686.5
31.08.18,4.0,2150.0,0.0,P043,6686.5
31.08.18,4.0,2150.0,0.0,P017,6686.5
31.08.18,4.0,2150.0,0.0,P020,6686.5
31.08.18,5.0,1000.0,0.0,P020,1190.0
31.08.18,5.0,1000.0,0.0,P049,1190.0
31.08.18,5.0,1000.0,0.0,P043,1190.0
31.08.18,5.0,1000.0,0.0,P017,1190.0
31.08.18,6.0,600.0,0.0,P020,714.0
31.08.18,6.0,600.0,0.0,P017,714.0
31.08.18,6.0,600.0,0.0,P043,714.0
31.08.18,6.0,600.0,0.0,P049,714.0
31.08.18,7.0,4200.0,0.0,P009,4998.0
31.08.18,7.0,4200.0,0.0,P014,4998.0
31.08.18,8.0,2000.0,0.0,P040,2380.0
31.08.18,8.0,2000.0,0.0,P036,2380.0
23.07.18,,28.35,0.0,P027,56.34252421875
23.07.18,,42.525,1.0,P051,84.513786328125
23.07.18,,56.7,0.0,P037,112.6850484375
23.07.18,,99.225,0.0,P043,197.19883476562498
23.07.18,,184.275,0.0,P042,145.761525
23.07.18,,250.0,0.0,P067,297.5
23.07.18,,255.15,0.0,P042,308.7315
23.07.18,,255.15,0.0,P015,255.53774762775004
23.07.18,,354.375,0.0,P067,354.91353837187506
23.07.18,,500.0,0.0,P027,112.3863635
23.07.18,,609.525,0.0,P059,1211.364270703125
23.07.18,,1400.0,0.0,P079,12572.0
23.07.18,,1900.0,0.0,P067,2261.0
23.07.18,,2750.0,0.0,P079,8167.500000000001
23.07.18,,4100.0,0.0,P079,4871.496999999999
23.07.18,,8100.0,0.0,P067,24057.0
24.07.18,,99.225,0.0,P027,197.19883476562498
24.07.18,,113.4,0.0,P009,36.0360000252
24.07.18,,127.575,0.0,P009,75.087000054675
24.07.18,,198.45,0.0,P069,236.1555
24.07.18,,226.8,0.0,P027,673.5960000000001
24.07.18,,750.0,0.0,P015,232.5
24.07.18,,900.0,0.0,P059,901.3677165000001
24.07.18,,900.0,0.0,P015,1328.4
24.07.18,,1000.0,0.0,P010,5269.285714
24.07.18,,1000.0,0.0,P009,7377.0
24.07.18,,1100.0,0.0,P069,6160.0
24.07.18,,1400.0,0.0,P015,1666.0
24.07.18,,1518.825,0.0,P016,1807.40175
24.07.18,,2500.0,0.0,P067,2975.0
25.07.18,,99.225,0.0,P027,197.19883476562498
25.07.18,,212.625,0.0,P071,0.0
25.07.18,,250.0,0.0,P017,124.6275
25.07.18,,255.15,0.0,P010,127.1948265
25.07.18,,311.85,0.0,P055,2800.4130000000005
25.07.18,,326.025,0.0,P014,174.09735
25.07.18,,439.425,0.0,P014,2315.45587487445
25.07.18,,600.0,0.0,P071,320.40000000000003
25.07.18,,600.0,0.0,P027,299.106
25.07.18,,600.0,0.0,P005,299.106
25.07.18,,751.275,0.0,P067,0.0
25.07.18,,935.55,0.0,P002,493.03485
25.07.18,,1000.0,1.0,P066,550.0
25.07.18,,1100.0,1.0,P062,548.361
25.07.18,,1400.0,0.0,P042,4158.0
25.07.18,,1750.0,0.0,P013,872.3925
25.07.18,,1900.0,0.0,P014,1001.3000000000001
25.07.18,,2000.0,0.0,P071,2003.0393700000002
25.07.18,,2100.0,0.0,P071,2982.0
25.07.18,,2250.0,0.0,P049,3408.6600000000003
25.07.18,,3000.0,0.0,P071,5832.0
25.07.18,,3250.0,0.0,P010,4923.62
25.07.18,,3700.0,0.0,P069,1949.9
25.07.18,,3850.0,0.0,P002,2021.25
25.07.18,,4200.0,0.0,P010,2093.742
25.07.18,,6000.0,0.0,P055,3150.0
25.07.18,,7100.0,0.0,P014,13802.4
25.07.18,,11250.0,0.0,P067,10287.9
25.07.18,,12000.0,0.0,P002,14520.0
25.07.18,,12750.0,0.0,P055,15427.5
25.07.18,,13850.0,0.0,P067,26924.399999999998
26.07.18,,28.35,0.0,P069,28.393083069750006
26.07.18,,56.7,0.0,P037,0.0
26.07.18,,100.0,0.0,P016,100.15196850000001
26.07.18,,113.4,0.0,P013,225.370096875
26.07.18,,127.575,0.0,P061,75.087000054675
26.07.18,,198.45,0.0,P055,116.80200008505
26.07.18,,212.625,0.0,P018,661.26375
26.07.18,,250.0,0.0,P071,262.5
26.07.18,,250.0,0.0,P079,496.84765625
26.07.18,,255.15,0.0,P061,262.8045
26.07.18,,283.5,0.0,P015,292.005
26.07.18,,283.5,0.0,P002,166.8600001215
26.07.18,,340.2,0.0,P055,502.1352
26.07.18,,500.0,0.0,P074,500.75984250000005
26.07.18,,500.0,0.0,P071,294.28571450000004
26.07.18,,600.0,0.0,P069,299.106
26.07.18,,750.0,0.0,P059,1490.54296875
26.07.18,,750.0,0.0,P002,190.86206925
26.07.18,,900.0,0.0,P059,901.3677165000001
26.07.18,,1000.0,0.0,P071,498.51
26.07.18,,1000.0,0.0,P061,7377.0
26.07.18,,1250.0,0.0,P002,1845.0
26.07.18,,1300.0,0.0,P015,648.063
26.07.18,,1500.0,0.0,P031,747.765
26.07.18,,1500.0,0.0,P005,4665.0
26.07.18,,1500.0,0.0,P069,2214.0
26.07.18,,1900.0,0.0,P055,14016.3
26.07.18,,2600.0,0.0,P017,13700.142856399998
26.07.18,,2750.0,0.0,P049,4166.14
26.07.18,,5100.0,0.0,P002,1297.8620709
26.07.18,,6850.0,0.0,P069,1743.20689915
27.07.18,,28.35,0.0,P043,28.393083069750006
27.07.18,,42.525,0.0,P079,25.029000018225002
27.07.18,,42.525,0.0,P037,0.0
27.07.18,,100.0,0.0,P027,198.7390625
27.07.18,,155.925,0.0,P002,873.1800000000001
27.07.18,,200.0,0.0,P017,200.30393700000002
27.07.18,,200.0,0.0,P052,0.0
27.07.18,,250.0,0.0,P043,496.84765625
27.07.18,,250.0,0.0,P043,496.84765625
27.07.18,,300.0,0.0,P071,267.0
27.07.18,,326.025,1.0,P032,162.52672275
27.07.18,,350.0,0.0,P055,516.6
27.07.18,,400.0,0.0,P079,356.0
27.07.18,,400.0,0.0,P017,794.95625
27.07.18,,400.0,0.0,P063,0.0
27.07.18,,500.0,0.0,P024,0.0
27.07.18,,500.0,0.0,P002,738.0
27.07.18,,600.0,0.0,P043,4426.2
27.07.18,,750.0,1.0,P068,1940.2500000000002
27.07.18,,750.0,0.0,P043,751.13976375
27.07.18,,900.0,0.0,P079,823.0319999999999
27.07.18,,900.0,0.0,P002,1328.4
27.07.18,,1100.0,0.0,P027,1101.6716535
27.07.18,,1250.0,0.0,P049,623.1375
27.07.18,,1500.0,0.0,P079,787.5
27.07.18,,1850.0,0.0,P059,922.2435
27.07.18,,2000.0,1.0,P001,2430.0
27.07.18,,2000.0,0.0,P015,14754.0
27.07.18,,2000.0,0.0,P061,2380.0
27.07.18,,2100.0,0.0,P079,1106.7
27.07.18,,2500.0,0.0,P071,3690.0
27.07.18,,2750.0,0.0,P067,4059.0
27.07.18,,3900.0,0.0,P055,4641.0
27.07.18,,4000.0,0.0,P002,4760.0
27.07.18,,5500.0,0.0,P071,6545.0
27.07.18,,6350.0,0.0,P067,7556.5
28.07.18,,28.35,0.0,P067,56.34252421875
28.07.18,,42.525,0.0,P067,21.19913775
28.07.18,,42.525,0.0,P071,84.513786328125
28.07.18,,56.7,0.0,P002,33.3720000243
28.07.18,,70.875,0.0,P072,140.856310546875
28.07.18,,99.225,0.0,P067,197.19883476562498
28.07.18,,113.4,0.0,P071,836.5518000000001
28.07.18,,141.75,0.0,P071,141.96541534875
28.07.18,,170.1,0.0,P071,151.389
28.07.18,,200.0,0.0,P042,24.5
28.07.18,,212.625,0.0,P067,125.14500009112501
28.07.18,,250.0,0.0,P063,250.37992125000002
28.07.18,,250.0,0.0,P061,56.19318175
28.07.18,,283.5,0.0,P069,252.315
28.07.18,,326.025,0.0,P071,387.96975
28.07.18,,400.0,0.0,P027,794.95625
