Date,anon_id,Group,Date_Depart,Depart,Date_Arrive,Arrive,Activity.Type,Time.Out,Total.Minutes,Precision
26/08/2018,P064,12,26/08/2018,9.39,26/08/2018,12.29,Foraging,2.5,125,Observed
28/08/2018,P064,12,28/08/2018,12.15,28/08/2018,12.46,Foraging,0.31,31,Observed
03/08/2018,P036,12,03/08/2018,9.51,03/08/2018,9.57,Foraging,0.06,6,Observed
14/08/2018,P036,12,14/08/2018,11.45,14/08/2018,12.57,Foraging,1.12,72,Observed
01/08/2018,P040,12,01/08/2018,10.0,01/08/2018,10.02,Foraging,0.02,2,Observed
16/08/2018,P040,12,16/08/2018,11.15,16/08/2018,12.33,Foraging,1.18,78,Observed
28/08/2018,P040,12,28/08/2018,12.15,28/08/2018,12.4,Foraging,0.25,25,Observed
03/08/2018,P076,12,03/08/2018,9.51,03/08/2018,9.57,Foraging,0.06,6,Observed
08/08/2018,P076,12,08/08/2018,13.44,08/08/2018,14.08,Foraging,0.24,24,Observed
02/08/2018,P066,12,02/08/2018,12.05,02/08/2018,12.36,Foraging,0.31,31,Observed
28/08/2018,P066,12,28/08/2018,12.15,28/08/2018,12.44,Foraging,0.29,29,Observed
23/08/2018,P048,12,23/08/2018,18.52,23/08/2018,20.25,Foraging,1.33,93,Observed
27/07/2018,P069,12,27/07/2018,14.28,27/07/2018,14.55,Not Foraging,0.27,27,Observed
31/07/2018,P080,12,31/07/2018,13.17,31/07/2018,14.55,Foraging,1.38,98,Observed
02/08/2018,P080,12,02/08/2018,11.4,02/08/2018,12.39,Foraging,0.59,59,Observed
05/08/2018,P080,12,05/08/2018,12.33,05/08/2018,13.47,Foraging,1.14,74,Observed
13/08/2018,P080,12,13/08/2018,10.1,13/08/2018,11.29,Foraging,1.19,79,Observed
17/08/2018,P080,12,17/08/2018,11.36,17/08/2018,13.49,Foraging,2.13,133,Observed
18/08/2018,P080,12,18/08/2018,16.1,18/08/2018,16.26,Not Foraging,0.16,16,Observed
01/09/2018,P080,12,01/09/2018,14.09,01/09/2018,15.48,Foraging,1.39,99,Observed
28/07/2018,P010,12,28/07/2018,13.32,28/07/2018,14.12,Foraging,0.4,4,Observed
31/07/2018,P010,12,31/07/2018,13.17,31/07/2018,14.55,Foraging,1.38,98,Observed
02/08/2018,P010,12,02/08/2018,11.4,02/08/2018,12.39,Foraging,0.59,59,Observed
13/08/2018,P010,12,13/08/2018,10.1,13/08/2018,11.29,Foraging,1.19,79,Observed
17/08/2018,P010,12,17/08/2018,11.09,17/08/2018,16.09,Foraging,5.0,300,Observed
24/08/2018,P010,12,24/08/2018,12.05,24/08/2018,16.52,Not Foraging,4.47,287,Observed
30/08/2018,P010,12,30/08/2018,14.51,30/08/2018,14.59,Not Foraging,0.08,8,Observed
31/08/2018,P010,12,31/08/2018,9.31,31/08/2018,16.43,Foraging,7.12,432,Observed
02/08/2018,P058,12,02/08/2018,11.4,02/08/2018,12.39,Foraging,0.59,59,Observed
02/08/2018,P047,12,02/08/2018,11.4,02/08/2018,12.39,Foraging,0.59,59,Observed
09/08/2018,P047,12,09/08/2018,9.46,09/08/2018,10.14,Foraging,0.28,28,Observed
16/08/2018,P047,12,16/08/2018,11.15,16/08/2018,12.31,Foraging,1.16,76,Observed
17/08/2018,P047,12,17/08/2018,11.09,17/08/2018,14.23,Foraging,3.14,194,Observed
08/08/2018,P057,12,08/08/2018,13.44,08/08/2018,14.08,Foraging,0.24,24,Observed
27/07/2018,P015,13,27/07/2018,16.01,27/07/2018,16.15,Not Foraging,0.14,14,Observed
06/08/2018,P015,13,06/08/2018,9.18,06/08/2018,15.25,Foraging,6.07,367,Observed
17/08/2018,P015,13,17/08/2018,11.37,17/08/2018,16.44,Not Foraging,5.07,307,Observed
26/07/2018,P059,13,26/07/2018,12.01,26/07/2018,12.23,Foraging,0.22,22,Observed
02/08/2018,P059,13,02/08/2018,13.28,02/08/2018,14.14,Not Foraging,0.46,46,Observed
04/08/2018,P059,13,04/08/2018,16.54,04/08/2018,17.45,Not Foraging,0.51,51,Observed
14/08/2018,P059,13,14/08/2018,12.0,14/08/2018,12.41,Not Foraging,0.41,41,Observed
17/08/2018,P059,13,17/08/2018,11.37,17/08/2018,16.44,Not Foraging,5.07,307,Observed
28/08/2018,P059,13,28/08/2018,14.58,28/08/2018,16.01,Foraging,1.03,63,Observed
30/07/2018,P012,13,30/07/2018,11.32,30/07/2018,12.07,Foraging,0.35,35,Observed
13/08/2018,P012,13,13/08/2018,10.22,13/08/2018,10.55,Foraging,0.33,33,Observed
24/08/2018,P012,13,24/08/2018,12.23,24/08/2018,13.13,Foraging,0.5,5,Observed
28/07/2018,P005,13,28/07/2018,15.46,28/07/2018,15.57,Not Foraging,0.11,11,Observed
30/07/2018,P005,13,30/07/2018,11.27,30/07/2018,12.09,Foraging,0.42,42,Observed
09/08/2018,P005,13,09/08/2018,10.58,09/08/2018,11.33,Foraging,0.35,35,Observed
09/08/2018,P005,13,09/08/2018,11.34,09/08/2018,11.52,Foraging,0.18,18,Observed
13/08/2018,P005,13,13/08/2018,10.22,13/08/2018,10.56,Foraging,0.34,34,Observed
14/08/2018,P005,13,14/08/2018,12.0,14/08/2018,12.16,Not Foraging,0.16,16,Observed
15/08/2018,P005,13,15/08/2018,11.18,15/08/2018,11.23,Not Foraging,0.05,5,Observed
28/08/2018,P005,13,28/08/2018,14.59,28/08/2018,15.28,Foraging,0.29,29,Observed
24/07/2018,P074,13,24/07/2018,12.01,24/07/2018,13.59,Foraging,1.58,118,Observed
30/07/2018,P074,13,30/07/2018,11.27,30/07/2018,12.09,Foraging,0.42,42,Observed
02/08/2018,P074,13,02/08/2018,13.28,02/08/2018,14.14,Not Foraging,0.46,46,Observed
24/08/2018,P074,13,24/08/2018,12.23,24/08/2018,13.13,Foraging,0.5,5,Observed
28/08/2018,P074,13,28/08/2018,14.58,28/08/2018,16.01,Foraging,1.03,63,Observed
24/07/2018,P078,13,24/07/2018,12.01,24/07/2018,13.59,Foraging,1.58,118,Observed
30/07/2018,P078,13,30/07/2018,11.27,30/07/2018,12.09,Foraging,0.42,42,Observed
03/08/2018,P078,13,03/08/2018,10.11,03/08/2018,11.5,Foraging,1.39,99,Observed
09/08/2018,P078,13,09/08/2018,10.58,09/08/2018,11.33,Foraging,0.35,35,Observed
09/08/2018,P078,13,09/08/2018,11.34,09/08/2018,11.52,Foraging,0.18,18,Observed
12/08/2018,P078,13,12/08/2018,13.37,12/08/2018,14.19,Not Foraging,0.42,42,Observed
14/08/2018,P078,13,14/08/2018,12.0,14/08/2018,12.41,Not Foraging,0.41,41,Observed
28/08/2018,P078,13,28/08/2018,15.0,28/08/2018,15.28,Foraging,0.28,28,Observed
26/07/2018,P003,13,26/07/2018,12.03,26/07/2018,12.22,Foraging,0.19,19,Observed
28/07/2018,P003,13,28/07/2018,15.03,28/07/2018,15.57,Not Foraging,0.54,54,Observed
31/07/2018,P003,13,31/07/2018,14.24,31/07/2018,15.55,Foraging,1.31,91,Observed
13/08/2018,P003,13,13/08/2018,10.22,13/08/2018,10.55,Foraging,0.33,33,Observed
15/08/2018,P003,13,15/08/2018,11.18,15/08/2018,11.23,Not Foraging,0.05,5,Observed
21/08/2018,P043,13,21/08/2018,14.26,21/08/2018,15.39,Not Foraging,1.13,73,Observed
22/08/2018,P043,13,22/08/2018,21.2,22/08/2018,0.01,Foraging,2.41,161,Observed
19/08/2018,P049,13,19/08/2018,12.54,19/08/2018,16.59,Foraging,4.05,245,Observed
21/08/2018,P049,13,21/08/2018,14.26,21/08/2018,15.39,Not Foraging,1.13,73,Observed
24/07/2018,P044,13,24/07/2018,12.01,24/07/2018,13.59,Foraging,1.58,118,Observed
04/08/2018,P044,13,04/08/2018,16.56,04/08/2018,17.45,Not Foraging,0.49,49,Observed
12/08/2018,P044,13,12/08/2018,13.27,12/08/2018,14.19,Not Foraging,0.52,52,Observed
28/07/2018,P023,13,28/07/2018,15.46,28/07/2018,15.57,Not Foraging,0.11,11,Observed
30/07/2018,P023,13,30/07/2018,11.27,30/07/2018,12.09,Foraging,0.42,42,Observed
13/08/2018,P023,13,13/08/2018,10.22,13/08/2018,10.55,Foraging,0.33,33,Observed
27/07/2018,P068,13,27/07/2018,16.01,27/07/2018,16.15,Not Foraging,0.14,14,Observed
04/08/2018,P068,13,04/08/2018,17.21,04/08/2018,17.43,Not Foraging,0.22,22,Observed
11/08/2018,P068,13,11/08/2018,10.03,11/08/2018,10.23,Foraging,0.2,2,Observed
16/08/2018,P068,13,16/08/2018,11.17,16/08/2018,11.32,Foraging,0.15,15,Observed
31/07/2018,P034,13,31/07/2018,14.24,31/07/2018,15.55,Foraging,1.31,91,Observed
10/08/2018,P034,13,10/08/2018,11.4,10/08/2018,13.22,Foraging,1.42,102,Observed
25/08/2018,P034,13,25/08/2018,15.06,25/08/2018,16.22,Not Foraging,1.16,76,Observed
26/08/2018,P034,13,26/08/2018,11.16,26/08/2018,14.2,Foraging,3.04,184,Observed
05/08/2018,P025,13,05/08/2018,12.5,05/08/2018,13.52,Foraging,1.02,62,Observed
31/08/2018,P039,13,31/08/2018,10.13,31/08/2018,13.3,Foraging,3.17,197,Observed
01/08/2018,P050,13,01/08/2018,10.36,01/08/2018,11.3,Not Foraging,0.54,54,Observed
31/08/2018,P050,13,31/08/2018,10.13,31/08/2018,13.3,Foraging,3.17,197,Observed
31/07/2018,P073,13,31/07/2018,14.24,31/07/2018,15.55,Foraging,1.31,91,Observed
05/08/2018,P019,13,05/08/2018,12.5,05/08/2018,13.48,Foraging,0.58,58,Observed
08/08/2018,P019,13,08/08/2018,16.3,08/08/2018,17.11,Foraging,0.41,41,Observed
31/07/2018,P042,13,31/07/2018,14.24,31/07/2018,15.55,Foraging,1.31,91,Observed
01/08/2018,P042,13,01/08/2018,10.37,01/08/2018,11.3,Not Foraging,0.53,53,Observed
08/08/2018,P042,13,08/08/2018,16.3,08/08/2018,17.11,Foraging,0.41,41,Observed
31/07/2018,P020,13,31/07/2018,14.24,31/07/2018,15.55,Foraging,1.31,91,Observed
19/08/2018,P020,13,19/08/2018,12.54,19/08/2018,16.59,Foraging,4.05,245,Observed
21/08/2018,P020,13,21/08/2018,14.26,21/08/2018,15.39,Not Foraging,1.13,73,Observed
11/08/2018,P006,13,11/08/2018,10.03,11/08/2018,10.33,Foraging,0.3,3,Observed
05/08/2018,P011,13,05/08/2018,12.5,05/08/2018,13.52,Foraging,1.02,62,Observed
07/08/2018,P060,13,07/08/2018,7.43,07/08/2018,18.56,Not Foraging,11.13,673,Observed
01/09/2018,P060,13,01/09/2018,14.32,01/09/2018,16.3,Foraging,1.58,118,Observed
07/08/2018,P028,13,07/08/2018,7.45,07/08/2018,18.27,Not Foraging,10.42,642,Observed
06/08/2018,P061,13,06/08/2018,9.18,06/08/2018,15.25,Foraging,6.07,367,Observed
16/08/2018,P061,13,16/08/2018,11.17,16/08/2018,11.32,Foraging,0.15,15,Observed
02/08/2018,P007,13,02/08/2018,13.28,02/08/2018,14.14,Not Foraging,0.46,46,Observed
03/08/2018,P007,13,03/08/2018,10.11,03/08/2018,11.5,Foraging,1.39,99,Observed
06/08/2018,P007,13,06/08/2018,9.2,06/08/2018,15.26,Foraging,6.06,366,Observed
09/08/2018,P007,13,09/08/2018,10.58,09/08/2018,11.33,Foraging,0.35,35,Observed
01/09/2018,P007,13,01/09/2018,14.32,01/09/2018,16.3,Foraging,1.58,118,Observed
26/07/2018,P064,13,26/07/2018,12.01,26/07/2018,12.23,Foraging,0.22,22,Observed
02/08/2018,P064,13,02/08/2018,13.28,02/08/2018,14.14,Not Foraging,0.46,46,Observed
06/08/2018,P064,13,06/08/2018,9.25,06/08/2018,15.26,Foraging,6.01,361,Observed
11/08/2018,P064,13,11/08/2018,10.03,11/08/2018,10.32,Foraging,0.29,29,Observed
14/08/2018,P064,13,14/08/2018,12.0,14/08/2018,12.41,Not Foraging,0.41,41,Observed
28/08/2018,P036,13,28/08/2018,14.59,28/08/2018,15.28,Foraging,0.29,29,Observed
30/07/2018,P040,13,30/07/2018,11.27,30/07/2018,12.09,Foraging,0.42,42,Observed
04/08/2018,P040,13,04/08/2018,16.54,04/08/2018,17.45,Not Foraging,0.51,51,Observed
12/08/2018,P040,13,12/08/2018,13.27,12/08/2018,14.19,Not Foraging,0.52,52,Observed
14/08/2018,P040,13,14/08/2018,12.0,14/08/2018,12.41,Not Foraging,0.41,41,Observed
24/08/2018,P040,13,24/08/2018,12.23,24/08/2018,13.13,Foraging,0.5,5,Observed
28/08/2018,P040,13,28/08/2018,14.58,28/08/2018,16.01,Foraging,1.03,63,Observed
28/08/2018,P076,13,28/08/2018,15.0,28/08/2018,15.23,Foraging,0.23,23,Observed
02/08/2018,P066,13,02/08/2018,13.28,02/08/2018,14.14,Not Foraging,0.46,46,Observed
04/08/2018,P066,13,04/08/2018,16.54,04/08/2018,17.45,Not Foraging,0.51,51,Observed
07/08/2018,P066,13,07/08/2018,7.45,07/08/2018,12.07,Not Foraging,4.22,262,Observed
09/08/2018,P066,13,09/08/2018,12.14,09/08/2018,12.25,Foraging,0.11,11,Observed
17/08/2018,P066,13,17/08/2018,11.37,17/08/2018,16.44,Not Foraging,5.07,307,Observed
28/08/2018,P066,13,28/08/2018,15.0,28/08/2018,16.01,Foraging,1.01,61,Observed
25/07/2018,P048,13,25/07/2018,16.41,25/07/2018,16.55,Not Foraging,0.14,14,Observed
29/07/2018,P048,13,29/07/2018,9.44,29/07/2018,14.24,Foraging,4.4,244,Observed
25/07/2018,P069,13,25/07/2018,16.41,25/07/2018,16.55,Not Foraging,0.14,14,Observed
29/07/2018,P069,13,29/07/2018,9.44,29/07/2018,14.24,Foraging,4.4,244,Observed
31/07/2018,P069,13,31/07/2018,14.24,31/07/2018,15.55,Foraging,1.31,91,Observed
19/08/2018,P069,13,19/08/2018,12.54,19/08/2018,16.59,Foraging,4.05,245,Observed
29/07/2018,P032,13,29/07/2018,9.45,29/07/2018,14.24,Foraging,4.39,279,Observed
01/08/2018,P032,13,01/08/2018,10.36,01/08/2018,11.3,Not Foraging,0.54,54,Observed
29/07/2018,P080,13,29/07/2018,9.44,29/07/2018,14.24,Foraging,4.4,244,Observed
26/08/2018,P080,13,26/08/2018,11.16,26/08/2018,14.2,Foraging,3.04,184,Observed
30/08/2018,P080,13,30/08/2018,14.59,30/08/2018,15.09,Not Foraging,0.1,1,Observed
28/07/2018,P010,13,28/07/2018,15.03,28/07/2018,15.57,Not Foraging,0.54,54,Observed
10/08/2018,P010,13,10/08/2018,11.4,10/08/2018,13.22,Foraging,1.42,102,Observed
22/08/2018,P010,13,22/08/2018,21.2,22/08/2018,0.01,Foraging,2.41,161,Observed
25/08/2018,P010,13,25/08/2018,15.06,25/08/2018,16.22,Not Foraging,1.16,76,Observed
02/08/2018,P058,13,02/08/2018,13.28,02/08/2018,14.14,Not Foraging,0.46,46,Observed
04/08/2018,P058,13,04/08/2018,16.54,04/08/2018,17.45,Not Foraging,0.51,51,Observed
14/08/2018,P058,13,14/08/2018,12.0,14/08/2018,12.41,Not Foraging,0.41,41,Observed
13/08/2018,P047,13,13/08/2018,10.22,13/08/2018,10.56,Foraging,0.34,34,Observed
15/08/2018,P047,13,15/08/2018,11.18,15/08/2018,11.23,Not Foraging,0.05,5,Observed
26/07/2018,P015,14,26/07/2018,12.05,26/07/2018,12.22,Foraging,0.17,17,Observed
24/07/2018,P059,14,24/07/2018,13.54,24/07/2018,15.22,Not Foraging,1.28,88,Observed
29/07/2018,P059,14,29/07/2018,11.3,29/07/2018,12.11,Foraging,0.41,41,Observed
09/08/2018,P059,14,09/08/2018,11.25,09/08/2018,12.55,Foraging,1.3,63,Observed
14/08/2018,P059,14,14/08/2018,12.46,14/08/2018,13.23,Not Foraging,0.37,37,Observed
25/08/2018,P059,14,25/08/2018,16.0,25/08/2018,16.58,Foraging,0.58,58,Observed
02/08/2018,P012,14,02/08/2018,15.35,02/08/2018,15.42,Foraging,0.07,7,Observed
07/08/2018,P012,14,07/08/2018,12.17,07/08/2018,12.32,Not Foraging,0.15,15,Observed
11/08/2018,P012,14,11/08/2018,10.3,11/08/2018,10.42,Foraging,0.12,12,Observed
07/08/2018,P005,14,07/08/2018,12.17,07/08/2018,12.19,Not Foraging,0.02,2,Observed
11/08/2018,P005,14,11/08/2018,10.3,11/08/2018,10.42,Foraging,0.12,12,Observed
24/07/2018,P074,14,24/07/2018,14.16,24/07/2018,15.16,Not Foraging,1.0,60,Observed
26/07/2018,P074,14,26/07/2018,12.05,26/07/2018,12.22,Foraging,0.17,17,Observed
29/07/2018,P074,14,29/07/2018,11.3,29/07/2018,12.11,Foraging,0.41,41,Observed
30/07/2018,P074,14,30/07/2018,14.06,30/07/2018,14.24,Foraging,0.18,18,Observed
01/08/2018,P074,14,01/08/2018,10.07,01/08/2018,10.17,Foraging,0.1,1,Observed
06/08/2018,P074,14,06/08/2018,9.5,06/08/2018,11.05,Foraging,1.15,75,Observed
09/08/2018,P074,14,09/08/2018,11.25,09/08/2018,12.55,Foraging,1.3,63,Observed
11/08/2018,P074,14,11/08/2018,10.3,11/08/2018,10.42,Foraging,0.12,12,Observed
26/07/2018,P078,14,26/07/2018,12.05,26/07/2018,12.1,Foraging,0.05,5,Observed
30/07/2018,P078,14,30/07/2018,14.06,30/07/2018,14.24,Foraging,0.18,18,Observed
02/08/2018,P078,14,02/08/2018,14.33,02/08/2018,15.1,Foraging,0.37,37,Observed
02/08/2018,P078,14,02/08/2018,15.35,02/08/2018,15.42,Foraging,0.07,7,Observed
02/08/2018,P003,14,02/08/2018,15.35,02/08/2018,15.42,Foraging,0.07,7,Observed
07/08/2018,P003,14,07/08/2018,12.17,07/08/2018,12.32,Not Foraging,0.15,15,Observed
13/08/2018,P003,14,13/08/2018,12.12,13/08/2018,12.21,Not Foraging,0.09,9,Observed
15/08/2018,P043,14,15/08/2018,13.28,15/08/2018,16.14,Foraging,2.46,166,Observed
17/08/2018,P043,14,17/08/2018,11.58,17/08/2018,12.08,Foraging,0.1,1,Observed
19/08/2018,P043,14,19/08/2018,13.1,19/08/2018,14.38,Foraging,1.28,88,Observed
28/08/2018,P043,14,28/08/2018,12.08,28/08/2018,15.49,Foraging,3.41,221,Observed
31/08/2018,P043,14,31/08/2018,12.59,31/08/2018,13.3,Not Foraging,0.31,31,Observed
01/09/2018,P043,14,01/09/2018,14.34,01/09/2018,16.52,Foraging,2.18,138,Observed
17/08/2018,P049,14,17/08/2018,11.58,17/08/2018,12.08,Foraging,0.1,1,Observed
24/07/2018,P044,14,24/07/2018,14.16,24/07/2018,15.16,Not Foraging,1.0,60,Observed
01/08/2018,P044,14,01/08/2018,10.07,01/08/2018,10.17,Foraging,0.1,1,Observed
30/08/2018,P044,14,30/08/2018,10.45,30/08/2018,14.24,Foraging,3.39,219,Observed
02/08/2018,P023,14,02/08/2018,15.35,02/08/2018,15.42,Foraging,0.07,7,Observed
11/08/2018,P023,14,11/08/2018,10.3,11/08/2018,10.42,Foraging,0.12,12,Observed
25/07/2018,P068,14,25/07/2018,19.11,25/07/2018,21.32,Foraging,2.21,141,Observed
26/07/2018,P068,14,26/07/2018,12.12,26/07/2018,12.22,Foraging,0.1,1,Observed
09/08/2018,P068,14,09/08/2018,11.33,09/08/2018,12.16,Foraging,0.43,43,Observed
10/08/2018,P068,14,10/08/2018,12.37,10/08/2018,16.4,Foraging,4.03,243,Observed
11/08/2018,P068,14,11/08/2018,10.3,11/08/2018,10.42,Foraging,0.12,12,Observed
12/08/2018,P068,14,12/08/2018,13.37,12/08/2018,15.58,Foraging,2.21,141,Observed
02/08/2018,P034,14,02/08/2018,15.35,02/08/2018,15.42,Foraging,0.07,7,Observed
13/08/2018,P034,14,13/08/2018,11.57,13/08/2018,12.36,Not Foraging,0.39,39,Observed
21/08/2018,P034,14,21/08/2018,15.35,21/08/2018,16.39,Not Foraging,1.04,64,Observed
15/08/2018,P004,14,15/08/2018,13.28,15/08/2018,16.14,Foraging,2.46,166,Observed
25/07/2018,P025,14,25/07/2018,19.11,25/07/2018,21.32,Foraging,2.21,141,Observed
27/07/2018,P025,14,27/07/2018,20.36,27/07/2018,23.38,Foraging,3.02,182,Observed
28/07/2018,P025,14,28/07/2018,15.2,28/07/2018,16.24,Foraging,1.04,64,Observed
30/07/2018,P025,14,30/07/2018,13.31,30/07/2018,14.24,Foraging,0.53,53,Observed
04/08/2018,P025,14,04/08/2018,22.02,04/08/2018,23.58,Foraging,1.56,116,Observed
28/07/2018,P051,14,28/07/2018,15.2,28/07/2018,16.07,Foraging,0.47,47,Observed
02/08/2018,P051,14,02/08/2018,14.33,02/08/2018,15.42,Foraging,1.09,69,Observed
24/08/2018,P051,14,24/08/2018,12.37,24/08/2018,16.52,Foraging,4.15,255,Observed
25/07/2018,P046,14,25/07/2018,19.11,25/07/2018,23.04,Foraging,3.53,233,Observed
24/08/2018,P039,14,24/08/2018,12.37,24/08/2018,16.52,Foraging,4.15,255,Observed
15/08/2018,P052,14,15/08/2018,13.28,15/08/2018,16.14,Foraging,2.46,166,Observed
28/08/2018,P052,14,28/08/2018,12.08,28/08/2018,15.49,Foraging,3.41,221,Observed
31/08/2018,P052,14,31/08/2018,12.59,31/08/2018,13.3,Not Foraging,0.31,31,Observed
24/08/2018,P050,14,24/08/2018,12.37,24/08/2018,16.52,Foraging,4.15,255,Observed
25/07/2018,P019,14,25/07/2018,19.11,25/07/2018,23.04,Foraging,3.53,233,Observed
04/08/2018,P019,14,04/08/2018,22.02,04/08/2018,23.22,Foraging,1.2,62,Observed
11/08/2018,P042,14,11/08/2018,10.3,11/08/2018,10.42,Foraging,0.12,12,Observed
30/08/2018,P042,14,30/08/2018,10.45,30/08/2018,14.24,Foraging,3.39,219,Observed
08/08/2018,P020,14,08/08/2018,17.21,08/08/2018,17.3,Foraging,0.09,9,Observed
17/08/2018,P020,14,17/08/2018,11.58,17/08/2018,12.08,Foraging,0.1,1,Observed
25/07/2018,P006,14,25/07/2018,19.11,25/07/2018,21.32,Foraging,2.21,141,Observed
10/08/2018,P006,14,10/08/2018,12.37,10/08/2018,16.4,Foraging,4.03,243,Observed
12/08/2018,P006,14,12/08/2018,13.37,12/08/2018,15.58,Foraging,2.21,141,Observed
25/07/2018,P011,14,25/07/2018,19.11,25/07/2018,21.32,Foraging,2.21,141,Observed
04/08/2018,P011,14,04/08/2018,22.02,04/08/2018,23.54,Foraging,1.52,112,Observed
04/08/2018,P029,14,04/08/2018,22.02,04/08/2018,23.54,Foraging,1.52,112,Observed
22/08/2018,P029,14,22/08/2018,11.0,22/08/2018,18.17,Foraging,7.17,437,Observed
22/08/2018,P009,14,22/08/2018,11.0,22/08/2018,18.17,Foraging,7.17,437,Observed
09/08/2018,P061,14,09/08/2018,11.33,09/08/2018,12.08,Foraging,0.35,35,Observed
24/07/2018,P007,14,24/07/2018,13.54,24/07/2018,15.16,Not Foraging,1.22,82,Observed
14/08/2018,P038,14,14/08/2018,12.46,14/08/2018,13.23,Not Foraging,0.37,37,Observed
31/08/2018,P038,14,31/08/2018,12.59,31/08/2018,13.3,Not Foraging,0.31,31,Observed
24/07/2018,P064,14,24/07/2018,13.54,24/07/2018,15.22,Not Foraging,1.28,88,Observed
29/07/2018,P064,14,29/07/2018,11.3,29/07/2018,12.11,Foraging,0.41,41,Observed
01/08/2018,P064,14,01/08/2018,10.07,01/08/2018,10.17,Foraging,0.1,1,Observed
09/08/2018,P064,14,09/08/2018,11.26,09/08/2018,12.08,Foraging,0.42,42,Observed
09/08/2018,P064,14,09/08/2018,12.14,09/08/2018,12.55,Foraging,0.41,41,Observed
11/08/2018,P064,14,11/08/2018,10.32,11/08/2018,10.42,Foraging,0.1,1,Observed
14/08/2018,P064,14,14/08/2018,12.46,14/08/2018,13.23,Not Foraging,0.37,37,Observed
25/08/2018,P064,14,25/08/2018,16.0,25/08/2018,16.58,Foraging,0.58,58,Observed
30/07/2018,P040,14,30/07/2018,14.06,30/07/2018,14.24,Foraging,0.18,18,Observed
01/08/2018,P040,14,01/08/2018,10.07,01/08/2018,10.17,Foraging,0.1,1,Observed
06/08/2018,P040,14,06/08/2018,9.5,06/08/2018,11.05,Foraging,1.15,75,Observed
22/08/2018,P040,14,22/08/2018,11.0,22/08/2018,18.17,Foraging,7.17,437,Observed
05/08/2018,P076,14,05/08/2018,12.4,05/08/2018,15.03,Foraging,2.23,143,Observed
24/07/2018,P066,14,24/07/2018,13.54,24/07/2018,15.22,Not Foraging,1.28,88,Observed
26/07/2018,P066,14,26/07/2018,12.13,26/07/2018,12.23,Foraging,0.1,1,Observed
09/08/2018,P066,14,09/08/2018,11.25,09/08/2018,12.08,Foraging,0.43,43,Observed
25/07/2018,P048,14,25/07/2018,19.11,25/07/2018,0.34,Foraging,5.23,323,Observed
27/07/2018,P048,14,27/07/2018,20.36,27/07/2018,23.38,Foraging,3.02,182,Observed
12/08/2018,P048,14,12/08/2018,13.37,12/08/2018,15.58,Foraging,2.21,141,Observed
26/08/2018,P048,14,26/08/2018,11.55,26/08/2018,15.4,Foraging,3.45,225,Observed
03/08/2018,P069,14,03/08/2018,10.2,03/08/2018,16.38,Foraging,6.18,378,Observed
11/08/2018,P069,14,11/08/2018,10.3,11/08/2018,10.42,Foraging,0.12,12,Observed
26/08/2018,P069,14,26/08/2018,11.55,26/08/2018,15.4,Foraging,3.45,225,Observed
03/08/2018,P032,14,03/08/2018,9.56,03/08/2018,16.38,Foraging,6.42,402,Observed
25/07/2018,P010,14,25/07/2018,19.11,25/07/2018,0.34,Foraging,5.23,323,Observed
02/08/2018,P010,14,02/08/2018,14.33,02/08/2018,15.42,Foraging,1.09,69,Observed
08/08/2018,P010,14,08/08/2018,17.21,08/08/2018,17.3,Foraging,0.09,9,Observed
13/08/2018,P010,14,13/08/2018,11.57,13/08/2018,12.36,Not Foraging,0.39,39,Observed
19/08/2018,P010,14,19/08/2018,13.1,19/08/2018,14.38,Foraging,1.28,88,Observed
21/08/2018,P010,14,21/08/2018,15.35,21/08/2018,16.39,Not Foraging,1.04,64,Observed
01/09/2018,P010,14,01/09/2018,14.34,01/09/2018,16.52,Foraging,2.18,138,Observed
09/08/2018,P058,14,09/08/2018,11.25,09/08/2018,12.55,Foraging,1.3,63,Observed
02/08/2018,P047,14,02/08/2018,15.35,02/08/2018,15.42,Foraging,0.07,7,Observed
07/08/2018,P047,14,07/08/2018,12.17,07/08/2018,12.32,Not Foraging,0.15,15,Observed
13/08/2018,P047,14,13/08/2018,12.12,13/08/2018,12.21,Not Foraging,0.09,9,Observed
05/08/2018,P057,14,05/08/2018,12.4,05/08/2018,15.03,Foraging,2.23,143,Observed
29/07/2018,P015,15,29/07/2018,14.4,29/07/2018,16.07,Foraging,1.27,87,Observed
03/08/2018,P015,15,03/08/2018,10.56,03/08/2018,13.31,Foraging,2.35,155,Observed
11/08/2018,P015,15,11/08/2018,13.14,11/08/2018,14.01,Foraging,0.47,47,Observed
13/08/2018,P015,15,13/08/2018,12.0,13/08/2018,12.54,Foraging,0.54,54,Observed
10/08/2018,P059,15,10/08/2018,13.14,10/08/2018,13.49,Foraging,0.35,35,Observed
11/08/2018,P059,15,11/08/2018,13.14,11/08/2018,14.01,Foraging,0.47,47,Observed
13/08/2018,P059,15,13/08/2018,12.36,13/08/2018,15.29,Foraging,2.53,173,Observed
26/08/2018,P059,15,26/08/2018,12.44,26/08/2018,13.16,Foraging,0.32,32,Observed
