"Date","pooled_group","index","net_food_weight_gram","gift","ID","article","state"
"01.08.18",1,55,1100,0,1030,"ediki","with inedible"
"01.08.18",1,55,1100,0,2523,"ediki","with inedible"
"01.08.18",1,55,1100,0,1010,"ediki","with inedible"
"01.08.18",10,14,100,0,2513,"ekule","ready-to-eat"
"01.08.18",10,14,100,0,2039,"ekule","ready-to-eat"
"01.08.18",11,14,1600,0,2039,"ekule","ready-to-eat"
"01.08.18",11,14,1600,0,2513,"ekule","ready-to-eat"
"01.08.18",2,24,1200,0,3117,"cassava leaves","with stem"
"01.08.18",2,24,1200,0,1035,"cassava leaves","with stem"
"01.08.18",3,36,1000,0,1035,"pusa","without skin"
"01.08.18",3,36,1000,0,3117,"pusa","without skin"
"01.08.18",4,42,250,0,1035,"corn","without husk"
"01.08.18",4,42,250,0,3117,"corn","without husk"
"01.08.18",5,36,600,0,1035,"pusa","without skin"
"01.08.18",5,36,600,0,3117,"pusa","without skin"
"01.08.18",6,35,5100,0,3117,"mela","ready-to-eat"
"01.08.18",6,35,5100,0,1035,"mela","ready-to-eat"
"01.08.18",7,45,900,0,1035,"orange","with peel"
"01.08.18",7,45,900,0,3117,"orange","with peel"
"01.08.18",8,2,1000,0,3040,"maondo","with peel"
"01.08.18",8,2,1000,0,3041,"maondo","with peel"
"01.08.18",9,20,500,0,3041,"cassava","with water"
"01.08.18",9,20,500,0,3040,"cassava","with water"
"01.09.18",1,75,350,0,1030,"caterpillars","with guts"
"01.09.18",1,75,350,0,1031,"caterpillars","with guts"
"01.09.18",2,2,70.88,0,3077,"maondo","with peel"
"01.09.18",2,2,70.88,0,2523,"maondo","with peel"
"01.09.18",2,2,70.88,0,1035,"maondo","with peel"
"01.09.18",3,75,1800,0,3041,"caterpillars","with guts"
"01.09.18",3,75,1800,0,3077,"caterpillars","with guts"
"01.09.18",3,75,1800,0,3117,"caterpillars","with guts"
"01.09.18",4,75,2350,0,1106,"caterpillars","with guts"
"01.09.18",4,75,2350,0,1023,"caterpillars","with guts"
"01.09.18",5,75,400,0,3040,"caterpillars","with guts"
"01.09.18",5,75,400,0,1122,"caterpillars","with guts"
"01.09.18",6,35,2600,0,1120,"mela","ready-to-eat"
"01.09.18",6,35,2600,0,1115,"mela","ready-to-eat"
"01.09.18",7,75,1600,0,2513,"caterpillars","with guts"
"01.09.18",7,75,1600,0,2038,"caterpillars","with guts"
"01.09.18",8,34,2700,0,3117,"cacao","with husk"
"01.09.18",8,34,2700,0,1023,"cacao","with husk"
"02.08.18",1,2,4000,0,2513,"maondo","with peel"
"02.08.18",1,2,4000,0,3077,"maondo","with peel"
"02.08.18",1,2,4000,0,3117,"maondo","with peel"
"02.08.18",1,2,4000,0,1035,"maondo","with peel"
"02.08.18",1,2,4000,0,1007,"maondo","with peel"
"02.08.18",1,2,4000,0,1010,"maondo","with peel"
"02.08.18",1,2,4000,0,2523,"maondo","with peel"
"02.08.18",1,2,4000,0,2544,"maondo","with peel"
"02.08.18",1,2,4000,0,1016,"maondo","with peel"
"02.08.18",1,2,4000,0,1008,"maondo","with peel"
"02.08.18",1,2,4000,0,3118,"maondo","with peel"
"02.08.18",1,2,4000,0,3119,"maondo","with peel"
"02.08.18",1,2,4000,0,1011,"maondo","with peel"
"02.08.18",2,36,250,0,1030,"pusa","without skin"
"02.08.18",2,36,250,0,1120,"pusa","without skin"
"02.08.18",3,2,2500,0,1104,"maondo","with peel"
"02.08.18",3,2,2500,0,1009,"maondo","with peel"
"02.08.18",3,2,2500,0,1121,"maondo","with peel"
"02.08.18",4,5,1350,0,1116,"palm nut","without thorns"
"02.08.18",4,5,1350,0,2039,"palm nut","without thorns"
"02.08.18",5,36,1500,0,1120,"pusa","without skin"
"02.08.18",5,36,1500,0,1030,"pusa","without skin"
"02.08.18",6,36,1500,0,1030,"pusa","without skin"
"02.08.18",6,36,1500,0,1120,"pusa","without skin"
"02.09.18",1,75,400,0,1008,"caterpillars","with guts"
"02.09.18",1,75,400,0,1007,"caterpillars","with guts"
"02.09.18",2,75,750,0,1031,"caterpillars","with guts"
"02.09.18",2,75,750,0,1009,"caterpillars","with guts"
"02.09.18",3,75,250,0,1120,"caterpillars","with guts"
"02.09.18",3,75,250,0,1030,"caterpillars","with guts"
"02.09.18",4,35,6600,0,3041,"mela","ready-to-eat"
"02.09.18",4,35,6600,0,3077,"mela","ready-to-eat"
"02.09.18",5,35,13500,0,1121,"mela","ready-to-eat"
"02.09.18",5,35,13500,0,1104,"mela","ready-to-eat"
"02.09.18",6,35,2700,0,1023,"mela","ready-to-eat"
"02.09.18",6,35,2700,0,1106,"mela","ready-to-eat"
"02.09.18",6,35,2700,0,1028,"mela","ready-to-eat"
"02.09.18",7,35,7700,0,2031,"mela","ready-to-eat"
"02.09.18",7,35,7700,0,3142,"mela","ready-to-eat"
"03.08.18",1,47,500,0,1006,"matokodi","ready-to-eat"
"03.08.18",1,47,500,0,2544,"matokodi","ready-to-eat"
"03.08.18",2,53,700,0,1101,"mushooms","ready-to-eat"
"03.08.18",2,53,700,0,1010,"mushooms","ready-to-eat"
"03.08.18",3,2,1000,0,1009,"maondo","with peel"
"03.08.18",3,2,1000,0,2523,"maondo","with peel"
"03.08.18",3,2,1000,0,1031,"maondo","with peel"
"03.08.18",3,2,1000,0,3119,"maondo","with peel"
"03.08.18",3,2,1000,0,1008,"maondo","with peel"
"03.08.18",3,2,1000,0,1011,"maondo","with peel"
"03.08.18",4,2,3750,0,2544,"maondo","with peel"
"03.08.18",4,2,3750,0,1007,"maondo","with peel"
"03.08.18",4,2,3750,0,1010,"maondo","with peel"
"03.08.18",4,2,3750,0,2539,"maondo","with peel"
"03.08.18",4,2,3750,0,3118,"maondo","with peel"
"03.08.18",5,2,3000,0,1122,"maondo","with peel"
"03.08.18",5,2,3000,0,1121,"maondo","with peel"
"03.08.18",6,26,200,0,1030,"kaso","with husk"
"03.08.18",6,26,200,0,1032,"kaso","with husk"
"03.08.18",6,26,200,0,1006,"kaso","with husk"
"03.08.18",7,47,1250,0,2030,"matokodi","ready-to-eat"
"03.08.18",7,47,1250,0,2031,"matokodi","ready-to-eat"
"04.08.18",1,2,1250,0,3118,"maondo","with peel"
"04.08.18",1,2,1250,0,1016,"maondo","with peel"
"04.08.18",1,2,1250,0,1007,"maondo","with peel"
"04.08.18",1,2,1250,0,1010,"maondo","with peel"
"04.08.18",1,2,1250,0,3119,"maondo","with peel"
"04.08.18",1,2,1250,0,2513,"maondo","with peel"
"04.08.18",1,2,1250,0,2539,"maondo","with peel"
"04.08.18",1,2,1250,0,2544,"maondo","with peel"
"04.08.18",2,2,2500,0,3118,"maondo","with peel"
"04.08.18",2,2,2500,0,2544,"maondo","with peel"
"04.08.18",2,2,2500,0,2539,"maondo","with peel"
"04.08.18",2,2,2500,0,2513,"maondo","with peel"
"04.08.18",2,2,2500,0,1016,"maondo","with peel"
"04.08.18",2,2,2500,0,3119,"maondo","with peel"
"04.08.18",2,2,2500,0,1007,"maondo","with peel"
"04.08.18",2,2,2500,0,1010,"maondo","with peel"
"04.08.18",3,2,2700,0,1007,"maondo","with peel"
"04.08.18",3,2,2700,0,2539,"maondo","with peel"
"04.08.18",3,2,2700,0,2544,"maondo","with peel"
"04.08.18",3,2,2700,0,2513,"maondo","with peel"
"04.08.18",3,2,2700,0,1010,"maondo","with peel"
"04.08.18",3,2,2700,0,3118,"maondo","with peel"
"04.08.18",3,2,2700,0,3119,"maondo","with peel"
"04.08.18",3,2,2700,0,1016,"maondo","with peel"
"04.08.18",4,37,2900,0,2513,"pusa","with skin"
"04.08.18",4,37,2900,0,1011,"pusa","with skin"
"04.08.18",4,37,2900,0,3119,"pusa","with skin"
"04.08.18",4,37,2900,0,3118,"pusa","with skin"
"04.08.18",4,37,2900,0,1010,"pusa","with skin"
"04.08.18",4,37,2900,0,1016,"pusa","with skin"
"04.08.18",4,37,2900,0,2544,"pusa","with skin"
"04.08.18",4,37,2900,0,2523,"pusa","with skin"
"04.08.18",4,37,2900,0,2539,"pusa","with skin"
"04.08.18",5,37,10500,0,1010,"pusa","with skin"
"04.08.18",5,37,10500,0,2513,"pusa","with skin"
"04.08.18",5,37,10500,0,3119,"pusa","with skin"
"04.08.18",5,37,10500,0,3118,"pusa","with skin"
"04.08.18",5,37,10500,0,1011,"pusa","with skin"
"04.08.18",5,37,10500,0,1016,"pusa","with skin"
"04.08.18",5,37,10500,0,2523,"pusa","with skin"
"04.08.18",5,37,10500,0,2544,"pusa","with skin"
"04.08.18",5,37,10500,0,2539,"pusa","with skin"
"04.08.18",6,76,400,0,2539,"fish","raw"
"04.08.18",6,76,400,0,2031,"fish","raw"
"04.08.18",7,36,900,0,2539,"pusa","without skin"
"04.08.18",7,36,900,0,2031,"pusa","without skin"
"04.08.18",8,53,1100,0,2539,"mushooms","ready-to-eat"
"04.08.18",8,53,1100,0,2031,"mushooms","ready-to-eat"
"05.08.18",1,2,500,0,1016,"maondo","with peel"
"05.08.18",1,2,500,0,1010,"maondo","with peel"
"05.08.18",1,2,500,0,1007,"maondo","with peel"
"05.08.18",1,2,500,0,1031,"maondo","with peel"
"05.08.18",1,2,500,0,1009,"maondo","with peel"
"05.08.18",1,2,500,0,1011,"maondo","with peel"
"05.08.18",1,2,500,0,2513,"maondo","with peel"
"05.08.18",1,2,500,0,2539,"maondo","with peel"
"05.08.18",1,2,500,0,3119,"maondo","with peel"
"05.08.18",2,2,1100,0,1104,"maondo","with peel"
"05.08.18",2,2,1100,0,1102,"maondo","with peel"
"05.08.18",3,55,750,0,2539,"ediki","with inedible"
"05.08.18",3,55,750,0,2544,"ediki","with inedible"
"05.08.18",3,55,750,0,1010,"ediki","with inedible"
"05.08.18",3,55,750,0,3118,"ediki","with inedible"
"05.08.18",3,55,750,0,1007,"ediki","with inedible"
"05.08.18",4,30,900,0,3117,"koko","with stem"
"05.08.18",4,30,900,0,1121,"koko","with stem"
"05.08.18",5,2,100,0,2513,"maondo","with peel"
"05.08.18",5,2,100,0,3118,"maondo","with peel"
"05.08.18",5,2,100,0,2523,"maondo","with peel"
"05.08.18",5,2,100,0,1007,"maondo","with peel"
"05.08.18",5,2,100,0,1010,"maondo","with peel"
"05.08.18",5,2,100,0,1016,"maondo","with peel"
"05.08.18",5,2,100,0,1009,"maondo","with peel"
"05.08.18",5,2,100,0,1124,"maondo","with peel"
"05.08.18",5,2,100,0,3119,"maondo","with peel"
"05.08.18",5,2,100,0,2539,"maondo","with peel"
"05.08.18",5,2,100,0,2544,"maondo","with peel"
"05.08.18",5,2,100,0,1101,"maondo","with peel"
"05.08.18",5,2,100,0,1032,"maondo","with peel"
"05.08.18",5,2,100,0,1006,"maondo","with peel"
"05.08.18",5,2,100,0,1008,"maondo","with peel"
"05.08.18",5,2,100,0,1031,"maondo","with peel"
"05.08.18",5,2,100,0,1030,"maondo","with peel"
"05.08.18",6,35,4400,0,2030,"mela","ready-to-eat"
"05.08.18",6,35,4400,0,2031,"mela","ready-to-eat"
"06.08.18",1,26,500,0,3077,"kaso","with husk"
"06.08.18",1,26,500,0,3117,"kaso","with husk"
"06.08.18",10,76,1600,0,1028,"fish","raw"
"06.08.18",10,76,1600,0,2055,"fish","raw"
"06.08.18",11,91,9250,0,1124,"honey","ready-to-eat"
"06.08.18",11,91,9250,0,1116,"honey","ready-to-eat"
"06.08.18",2,5,900,0,1122,"palm nut","without thorns"
"06.08.18",2,5,900,0,1032,"palm nut","without thorns"
"06.08.18",3,48,1250,0,1122,"matokodi","with husk"
"06.08.18",3,48,1250,0,1032,"matokodi","with husk"
"06.08.18",4,55,500,0,1032,"ediki","with inedible"
"06.08.18",4,55,500,0,1122,"ediki","with inedible"
"06.08.18",5,30,200,0,1008,"koko","with stem"
"06.08.18",5,30,200,0,1016,"koko","with stem"
"06.08.18",5,30,200,0,3119,"koko","with stem"
"06.08.18",6,76,300,0,2055,"fish","raw"
"06.08.18",6,76,300,0,2523,"fish","raw"
"06.08.18",7,76,600,0,3118,"fish","raw"
"06.08.18",7,76,600,0,3077,"fish","raw"
"06.08.18",8,76,350,0,2544,"fish","raw"
"06.08.18",8,76,350,0,1035,"fish","raw"
"06.08.18",8,76,350,0,1016,"fish","raw"
"06.08.18",9,76,818.82,0,1122,"fish","raw"
"06.08.18",9,76,818.82,0,1121,"fish","raw"
"07.08.18",1,35,600,0,1010,"mela","ready-to-eat"
"07.08.18",1,35,600,0,2539,"mela","ready-to-eat"
"07.08.18",1,35,600,0,3077,"mela","ready-to-eat"
"07.08.18",10,38,5750,0,2038,"banana","with peel"
"07.08.18",10,38,5750,0,2039,"banana","with peel"
"07.08.18",11,38,500,0,2038,"banana","with peel"
"07.08.18",11,38,500,0,2039,"banana","with peel"
"07.08.18",2,30,600,0,2539,"koko","with stem"
"07.08.18",2,30,600,0,2522,"koko","with stem"
"07.08.18",2,30,600,0,3077,"koko","with stem"
"07.08.18",2,30,600,0,1010,"koko","with stem"
"07.08.18",3,2,500,0,2513,"maondo","with peel"
"07.08.18",3,2,500,0,2544,"maondo","with peel"
"07.08.18",4,59,2150,0,1124,"bird","with feathers"
"07.08.18",4,59,2150,0,1116,"bird","with feathers"
"07.08.18",4,59,2150,0,2055,"bird","with feathers"
"07.08.18",4,59,2150,0,1028,"bird","with feathers"
"07.08.18",5,91,1900,0,1124,"honey","ready-to-eat"
"07.08.18",5,91,1900,0,2055,"honey","ready-to-eat"
"07.08.18",5,91,1900,0,1116,"honey","ready-to-eat"
"07.08.18",5,91,1900,0,1106,"honey","ready-to-eat"
"07.08.18",6,36,450,0,1106,"pusa","without skin"
"07.08.18",6,36,450,0,1023,"pusa","without skin"
"07.08.18",7,35,4400,0,1106,"mela","ready-to-eat"
"07.08.18",7,35,4400,0,1023,"mela","ready-to-eat"
"07.08.18",8,91,3500,0,1030,"honey","ready-to-eat"
"07.08.18",8,91,3500,0,1119,"honey","ready-to-eat"
"07.08.18",8,91,3500,0,1120,"honey","ready-to-eat"
"07.08.18",9,91,1750,0,1030,"honey","ready-to-eat"
"07.08.18",9,91,1750,0,1119,"honey","ready-to-eat"
"07.08.18",9,91,1750,0,1120,"honey","ready-to-eat"
"08.08.18",1,30,250,0,3117,"koko","with stem"
"08.08.18",1,30,250,0,1028,"koko","with stem"
"08.08.18",2,6,10350,0,1102,"palm nut","with thorns"
"08.08.18",2,6,10350,0,1101,"palm nut","with thorns"
"08.08.18",3,44,300,0,1101,"lemon","with peel"
"08.08.18",3,44,300,0,1102,"lemon","with peel"
"08.08.18",4,10,3500,0,1119,"palm wine","0"
"08.08.18",4,10,3500,0,1120,"palm wine","0"
"09.08.18",1,24,750,0,1016,"cassava leaves","with stem"
"09.08.18",1,24,750,0,1008,"cassava leaves","with stem"
"09.08.18",2,6,23000,0,1104,"palm nut","with thorns"
"09.08.18",2,6,23000,0,1103,"palm nut","with thorns"
"09.08.18",3,35,7700,0,1116,"mela","ready-to-eat"
"09.08.18",3,35,7700,0,2522,"mela","ready-to-eat"
"09.08.18",4,10,2000,0,1119,"palm wine","0"
"09.08.18",4,10,2000,0,1120,"palm wine","0"
"09.08.18",5,26,2100,0,2038,"kaso","with husk"
"09.08.18",5,26,2100,0,2039,"kaso","with husk"
"10.08.18",1,53,500,0,2544,"mushooms","ready-to-eat"
"10.08.18",1,53,500,0,3118,"mushooms","ready-to-eat"
"10.08.18",2,76,850,0,1016,"fish","raw"
"10.08.18",2,76,850,0,2522,"fish","raw"
"10.08.18",3,76,300,0,1106,"fish","raw"
"10.08.18",3,76,300,0,1023,"fish","raw"
"10.08.18",4,43,650,0,1023,"mbeku","0"
"10.08.18",4,43,650,0,1121,"mbeku","ready-to-eat"
"10.08.18",5,30,100,0,1023,"koko","with stem"
"10.08.18",5,30,100,0,1121,"koko","with stem"
"10.08.18",6,10,500,0,1120,"palm wine","0"
"10.08.18",6,10,500,0,1119,"palm wine","0"
"11.08.18",1,75,184.28,0,1032,"caterpillars","with guts"
"11.08.18",1,75,184.28,0,1008,"caterpillars","with guts"
"11.08.18",2,75,200,0,3041,"caterpillars","with guts"
"11.08.18",2,75,200,0,1032,"caterpillars","with guts"
"11.08.18",3,75,200,0,1032,"caterpillars","with guts"
"11.08.18",3,75,200,0,1120,"caterpillars","with guts"
"11.08.18",4,35,4100,0,1106,"mela","ready-to-eat"
"11.08.18",4,35,4100,0,1028,"mela","ready-to-eat"
"11.08.18",4,35,4100,0,1023,"mela","ready-to-eat"
"11.08.18",5,71,1400,0,2039,"brush-tailed porcupine","with quills"
"11.08.18",5,71,1400,0,2038,"brush-tailed porcupine","with quills"
"11.08.18",6,75,1250,0,1116,"caterpillars","with guts"
"11.08.18",6,75,1250,0,1124,"caterpillars","with guts"
"12.08.18",1,8,9000,0,1103,"palm nut","fruit without bract or thorns"
"12.08.18",1,8,9000,0,1102,"palm nut","fruit without bract or thorns"
"12.08.18",2,5,4250,0,1103,"palm nut","without thorns"
"12.08.18",2,5,4250,0,1035,"palm nut","without thorns"
"12.08.18",3,5,6800,0,1103,"palm nut","without thorns"
"12.08.18",3,5,6800,0,1121,"palm nut","without thorns"
"12.08.18",4,75,1100,0,1023,"caterpillars","with guts"
"12.08.18",4,75,1100,0,1106,"caterpillars","with guts"
"12.08.18",5,35,4500,0,1116,"mela","ready-to-eat"
"12.08.18",5,35,4500,0,2039,"mela","ready-to-eat"
"12.08.18",5,35,4500,0,2522,"mela","ready-to-eat"
"12.08.18",6,48,2100,0,1116,"matokodi","with husk"
"12.08.18",6,48,2100,0,2039,"matokodi","with husk"
"12.08.18",6,48,2100,0,2522,"matokodi","with husk"
"12.08.18",7,35,900,0,3117,"mela","ready-to-eat"
"12.08.18",7,35,900,0,3077,"mela","ready-to-eat"
"12.08.18",8,47,300,0,1116,"matokodi","ready-to-eat"
"12.08.18",8,47,300,0,2039,"matokodi","ready-to-eat"
"12.08.18",8,47,300,0,2522,"matokodi","ready-to-eat"
"13.08.18",1,2,800,0,1016,"maondo","with peel"
"13.08.18",1,2,800,0,1031,"maondo","with peel"
"13.08.18",1,2,800,0,3119,"maondo","with peel"
"13.08.18",1,2,800,0,1008,"maondo","with peel"
"13.08.18",2,2,400,0,1032,"maondo","with peel"
"13.08.18",2,2,400,0,2544,"maondo","with peel"
"13.08.18",2,2,400,0,1007,"maondo","with peel"
"13.08.18",2,2,400,0,3118,"maondo","with peel"
"13.08.18",3,91,4000,0,3040,"honey","ready-to-eat"
"13.08.18",3,91,4000,0,3041,"honey","ready-to-eat"
"13.08.18",4,91,3000,0,3040,"honey","ready-to-eat"
"13.08.18",4,91,3000,0,3041,"honey","ready-to-eat"
"13.08.18",5,35,6500,0,1023,"mela","ready-to-eat"
"13.08.18",5,35,6500,0,1106,"mela","ready-to-eat"
"13.08.18",5,35,6500,0,1028,"mela","ready-to-eat"
"13.08.18",6,35,5850,0,2039,"mela","ready-to-eat"
"13.08.18",6,35,5850,0,2522,"mela","ready-to-eat"
"14.08.18",1,2,1100,0,1007,"maondo","with peel"
"14.08.18",1,2,1100,0,1008,"maondo","with peel"
"14.08.18",2,24,200,0,1009,"cassava leaves","with stem"
"14.08.18",2,24,200,0,2538,"cassava leaves","with stem"
"14.08.18",3,5,10400,0,2522,"palm nut","without thorns"
"14.08.18",3,5,10400,0,2038,"palm nut","without thorns"
"14.08.18",3,5,10400,0,1116,"palm nut","without thorns"
"14.08.18",4,2,300,0,2513,"maondo","with peel"
"14.08.18",4,2,300,0,2523,"maondo","with peel"
"14.08.18",4,2,300,0,1036,"maondo","with peel"
"14.08.18",4,2,300,0,3118,"maondo","with peel"
"14.08.18",4,2,300,0,1011,"maondo","with peel"
"14.08.18",4,2,300,0,2544,"maondo","with peel"
"14.08.18",4,2,300,0,1007,"maondo","with peel"
"14.08.18",4,2,300,0,1010,"maondo","with peel"
"14.08.18",4,2,300,0,2539,"maondo","with peel"
"14.08.18",5,6,11250,0,1028,"palm nut","with thorns"
"14.08.18",5,6,11250,0,2055,"palm nut","with thorns"
"14.08.18",6,2,2100,0,2055,"maondo","with peel"
"14.08.18",6,2,2100,0,1028,"maondo","with peel"
"14.08.18",7,75,250,0,1119,"caterpillars","with guts"
"14.08.18",7,75,250,0,1120,"caterpillars","with guts"
"15.08.18",1,53,500,0,2539,"mushooms","ready-to-eat"
"15.08.18",1,53,500,0,3118,"mushooms","ready-to-eat"
"15.08.18",1,53,500,0,1009,"mushooms","ready-to-eat"
"15.08.18",1,53,500,0,1016,"mushooms","ready-to-eat"
"15.08.18",1,53,500,0,1011,"mushooms","ready-to-eat"
"15.08.18",2,91,2100,0,1116,"honey","ready-to-eat"
"15.08.18",2,91,2100,0,1124,"honey","ready-to-eat"
"15.08.18",3,5,3850,0.5,3134,"palm nut","without thorns"
"15.08.18",3,5,3850,0.5,3077,"palm nut","without thorns"
"15.08.18",4,5,8500,0.5,3134,"palm nut","without thorns"
"15.08.18",4,5,8500,0.5,1035,"palm nut","without thorns"
"15.08.18",5,5,8350,0.5,3117,"palm nut","without thorns"
"15.08.18",5,5,8350,0.5,3134,"palm nut","without thorns"
"16.08.18",1,75,1300,0,3118,"caterpillars","with guts"
"16.08.18",1,75,1300,0,1007,"caterpillars","with guts"
"16.08.18",1,75,1300,0,2523,"caterpillars","with guts"
"16.08.18",1,75,1300,0,2544,"caterpillars","with guts"
"16.08.18",1,75,1300,0,2513,"caterpillars","with guts"
"16.08.18",2,53,200,0,1035,"mushooms","ready-to-eat"
"16.08.18",2,53,200,0,3077,"mushooms","ready-to-eat"
"16.08.18",2,53,200,0,1016,"mushooms","ready-to-eat"
"16.08.18",2,53,200,0,3117,"mushooms","ready-to-eat"
"16.08.18",3,76,800,0,1028,"fish","raw"
"16.08.18",3,76,800,0,1106,"fish","raw"
"16.08.18",4,35,1700,0,1116,"mela","ready-to-eat"
"16.08.18",4,35,1700,0,2522,"mela","ready-to-eat"
"16.08.18",5,91,1650,0,1006,"honey","ready-to-eat"
"16.08.18",5,91,1650,0,1101,"honey","ready-to-eat"
"16.08.18",6,91,5450,0,1101,"honey","ready-to-eat"
"16.08.18",6,91,5450,0,1006,"honey","ready-to-eat"
"17.08.18",1,53,100,0,1009,"mushooms","ready-to-eat"
"17.08.18",1,53,100,0,1031,"mushooms","ready-to-eat"
"17.08.18",10,64,2300,0,2031,"blue duiker","smoked"
"17.08.18",10,64,2300,0,2539,"blue duiker","smoked"
"17.08.18",2,55,400,0,2539,"ediki","with inedible"
"17.08.18",2,55,400,0,2522,"ediki","with inedible"
"17.08.18",2,55,400,0,3077,"ediki","with inedible"
"17.08.18",2,55,400,0,1010,"ediki","with inedible"
"17.08.18",3,76,500,0,1035,"fish","raw"
"17.08.18",3,76,500,0,3117,"fish","raw"
"17.08.18",4,76,400,0,3077,"fish","raw"
"17.08.18",4,76,400,0,1016,"fish","raw"
"17.08.18",5,6,5200,0,1032,"palm nut","with thorns"
"17.08.18",5,6,5200,0,1006,"palm nut","with thorns"
"17.08.18",6,6,6250,0,1006,"palm nut","with thorns"
"17.08.18",6,6,6250,0,1032,"palm nut","with thorns"
"17.08.18",7,30,250,0,1023,"koko","with stem"
"17.08.18",7,30,250,0,1028,"koko","with stem"
"17.08.18",8,76,300,0,1023,"fish","raw"
"17.08.18",8,76,300,0,1028,"fish","raw"
"17.08.18",9,36,1000,0,1028,"pusa","without skin"
"17.08.18",9,36,1000,0,1023,"pusa","without skin"
"18.08.18",1,10,1000,0,1006,"palm wine","0"
"18.08.18",1,10,1000,0,1032,"palm wine","0"
"18.08.18",10,24,2100,0,3117,"cassava leaves","with stem"
"18.08.18",10,24,2100,0,3041,"cassava leaves","with stem"
"18.08.18",11,22,750,0,3117,"cassava","with skin"
"18.08.18",11,22,750,0,3041,"cassava","with skin"
"18.08.18",12,35,3200,0,3117,"mela","ready-to-eat"
"18.08.18",12,35,3200,0,3041,"mela","ready-to-eat"
"18.08.18",13,30,100,0,3117,"koko","with stem"
"18.08.18",13,30,100,0,3041,"koko","with stem"
"18.08.18",14,39,500,0,1028,"banana","ready-to-eat"
"18.08.18",14,39,500,0,1121,"banana","ready-to-eat"
"18.08.18",15,38,800,0,1028,"banana","with peel"
"18.08.18",15,38,800,0,1121,"banana","with peel"
"18.08.18",16,38,1150,0,1121,"banana","with peel"
"18.08.18",16,38,1150,0,1028,"banana","with peel"
"18.08.18",2,24,200,0,1009,"cassava leaves","with stem"
"18.08.18",2,24,200,0,2542,"cassava leaves","with stem"
"18.08.18",2,24,200,0,2039,"cassava leaves","with stem"
"18.08.18",2,24,200,0,1031,"cassava leaves","with stem"
"18.08.18",2,24,200,0,2538,"cassava leaves","with stem"
"18.08.18",3,2,1100,0,2523,"maondo","with peel"
"18.08.18",3,2,1100,0,1007,"maondo","with peel"
"18.08.18",4,75,1500,0,1032,"caterpillars","with guts"
"18.08.18",4,75,1500,0,2523,"caterpillars","with guts"
"18.08.18",5,25,300,0,1116,"kaso","with shell"
"18.08.18",5,25,300,0,1016,"kaso","with shell"
"18.08.18",6,53,500,0,1016,"mushooms","ready-to-eat"
"18.08.18",6,53,500,0,1116,"mushooms","ready-to-eat"
"18.08.18",7,35,4850,0,1016,"mela","ready-to-eat"
"18.08.18",7,35,4850,0,1116,"mela","ready-to-eat"
"18.08.18",8,22,1900,0,3117,"cassava","with skin"
"18.08.18",8,22,1900,0,3041,"cassava","with skin"
"18.08.18",9,35,2750,0,2544,"mela","ready-to-eat"
"18.08.18",9,35,2750,0,2031,"mela","ready-to-eat"
"18.08.18",9,35,2750,0,2539,"mela","ready-to-eat"
"19.08.18",1,10,1000,0,1007,"palm wine","0"
"19.08.18",1,10,1000,0,2523,"palm wine","0"
"19.08.18",1,10,1000,0,3118,"palm wine","0"
"19.08.18",2,24,198.45,0,2538,"cassava leaves","with stem"
"19.08.18",2,24,198.45,0,1009,"cassava leaves","with stem"
"19.08.18",3,36,500,0,3117,"pusa","without skin"
"19.08.18",3,36,500,0,1023,"pusa","without skin"
"19.08.18",4,24,6000,0,1115,"cassava leaves","with stem"
"19.08.18",4,24,6000,0,1120,"cassava leaves","with stem"
"19.08.18",4,24,6000,0,1031,"cassava leaves","with stem"
"20.08.18",1,24,100,0,1009,"cassava leaves","with stem"
"20.08.18",1,24,100,0,2538,"cassava leaves","with stem"
"20.08.18",10,35,2350,0,1023,"mela","ready-to-eat"
"20.08.18",10,35,2350,0,1106,"mela","ready-to-eat"
"20.08.18",10,35,2350,0,1028,"mela","ready-to-eat"
"20.08.18",2,64,7600,0,1103,"blue duiker","smoked"
"20.08.18",2,64,7600,0,1119,"blue duiker","smoked"
"20.08.18",3,35,4900,0,1119,"mela","ready-to-eat"
"20.08.18",3,35,4900,0,1103,"mela","ready-to-eat"
"20.08.18",4,18,1500,0,1028,"ndiki","ready-to-eat"
"20.08.18",4,18,1500,0,1023,"ndiki","ready-to-eat"
"20.08.18",4,18,1500,0,1106,"ndiki","ready-to-eat"
"20.08.18",5,30,500,0,1028,"koko","with stem"
"20.08.18",5,30,500,0,1106,"koko","with stem"
"20.08.18",6,50,100,0,2522,"peppers","without stems"
"20.08.18",6,50,100,0,1116,"peppers","without stems"
"20.08.18",7,38,250,0,1102,"banana","with peel"
"20.08.18",7,38,250,0,1121,"banana","with peel"
"20.08.18",8,35,6500,0,2522,"mela","ready-to-eat"
"20.08.18",8,35,6500,0,1116,"mela","ready-to-eat"
"20.08.18",9,38,500,0,1121,"banana","with peel"
"20.08.18",9,38,500,0,1102,"banana","with peel"
"21.08.18",1,35,1750,0,1007,"mela","ready-to-eat"
"21.08.18",1,35,1750,0,1016,"mela","ready-to-eat"
"21.08.18",2,35,1000,0,2544,"mela","ready-to-eat"
"21.08.18",2,35,1000,0,3118,"mela","ready-to-eat"
"21.08.18",3,35,250,0,1010,"mela","ready-to-eat"
